,ka_hh,ka_vv,ka_hv,ka_range,ka_vh
453,4.0948291314411755e-08,3.174942275487068e-08,1.7556884826976961e-09,1.08611572265625,1.7556884826976961e-09
454,5.862535809714569e-08,1.4556352066795066e-08,1.6797032392247813e-09,1.0937451171875,1.6797032392247813e-09
455,6.023661805985565e-08,4.457970719257166e-09,1.557860240225173e-09,1.10137451171875,1.557860240225173e-09
456,4.970065751539303e-08,1.8292959720391118e-09,1.3950948847513474e-09,1.10900390625,1.3950948847513474e-09
457,3.557810917271106e-08,5.050199970930756e-09,1.2402031068283465e-09,1.11663330078125,1.2402031068283465e-09
458,2.2196375884646513e-08,1.8105107751429245e-08,1.1136167201275812e-09,1.1242626953125,1.1136167201275812e-09
459,1.7280996381158407e-08,4.458316699041979e-08,9.528366303302575e-10,1.13189208984375,9.528366303302575e-10
460,4.089625421730177e-08,7.867573392452067e-08,6.83785947887445e-10,1.139521484375,6.83785947887445e-10
461,1.1454310352103964e-07,1.0977823279236919e-07,3.402110731438538e-10,1.14715087890625,3.402110731438538e-10
462,2.3610113269260784e-07,1.359263048161792e-07,7.483304621173269e-11,1.1547802734375,7.483304621173269e-11
463,3.6595223117873063e-07,1.6485695204685102e-07,5.838121765705588e-11,1.16240966796875,5.838121765705588e-11
464,4.4108381127375817e-07,1.986083705024575e-07,3.97271692071961e-10,1.1700390625,3.97271692071961e-10
465,4.1471404415820404e-07,2.261141633130375e-07,1.1144283127081622e-09,1.17766845703125,1.1144283127081622e-09
466,3.012028902357976e-07,2.4060932426838135e-07,2.11129223371645e-09,1.1852978515625,2.11129223371645e-09
467,1.8957413642486296e-07,2.584838067127742e-07,3.1029405471324736e-09,1.19292724609375,3.1029405471324736e-09
468,1.9573413482059473e-07,3.0543910817643485e-07,3.6673614040422365e-09,1.200556640625,3.6673614040422365e-09
469,3.742049077744865e-07,3.7982671301973123e-07,3.4871800977505e-09,1.20818603515625,3.4871800977505e-09
470,6.631819958346129e-07,4.4080760269201287e-07,2.6176124976893107e-09,1.2158154296875,2.6176124976893107e-09
471,9.193928778127938e-07,4.4203660915951064e-07,1.5093916999408332e-09,1.22344482421875,1.5093916999408332e-09
472,1.015964585306875e-06,3.7517256286353375e-07,7.137110493858503e-10,1.23107421875,7.137110493858503e-10
473,9.19485017151602e-07,2.77339924864556e-07,5.032405097638318e-10,1.23870361328125,5.032405097638318e-10
474,6.924077449078173e-07,2.0006161857714178e-07,7.390298367466375e-10,1.2463330078125,7.390298367466375e-10
475,4.387967448833496e-07,1.7353499797341544e-07,1.0808952751042434e-09,1.25396240234375,1.0808952751042434e-09
476,2.451104122227536e-07,1.9204265670150812e-07,1.2993928533835145e-09,1.261591796875,1.2993928533835145e-09
477,1.475921110340507e-07,2.203533552292507e-07,1.3700145173675273e-09,1.26922119140625,1.3700145173675273e-09
478,1.2890262942780164e-07,2.1435524984977103e-07,1.3180020042712983e-09,1.2768505859375,1.3180020042712983e-09
479,1.392170978927812e-07,1.530109747987052e-07,1.0930192655724548e-09,1.28447998046875,1.0930192655724548e-09
480,1.3407971048491408e-07,6.358314109349743e-08,6.907579313346626e-10,1.292109375,6.907579313346626e-10
481,1.0487994079987054e-07,5.921964469218633e-09,3.7311363688164877e-10,1.29973876953125,3.7311363688164877e-10
482,7.361693455728103e-08,1.512604927894868e-08,6.362633324317706e-10,1.3073681640625,6.362633324317706e-10
483,5.9387226634451845e-08,6.393709954877139e-08,1.8151037282584026e-09,1.31499755859375,1.8151037282584026e-09
484,6.014922617134895e-08,9.691465952161391e-08,3.64589723662354e-09,1.322626953125,3.64589723662354e-09
485,6.860558486282554e-08,9.412538143703436e-08,5.253988767346919e-09,1.33025634765625,5.253988767346919e-09
486,8.793747786158009e-08,8.03547482087647e-08,5.695888390283531e-09,1.3378857421875,5.695888390283531e-09
487,1.2034427483228486e-07,7.990698436440692e-08,4.660929714916421e-09,1.34551513671875,4.660929714916421e-09
488,1.5359261815203816e-07,9.088589396556545e-08,2.7370581175521546e-09,1.35314453125,2.7370581175521546e-09
489,1.7098360889953464e-07,1.0180270239537529e-07,9.9634391803955e-10,1.36077392578125,9.9634391803955e-10
490,1.6526693226956756e-07,1.060309874290871e-07,2.473313194308883e-10,1.3684033203125,2.473313194308883e-10
491,1.375672329234263e-07,9.858979888100087e-08,5.631129983670423e-10,1.37603271484375,5.631129983670423e-10
492,9.508636216658474e-08,7.919733154145017e-08,1.3912542084853774e-09,1.383662109375,1.3912542084853774e-09
493,5.259066963261678e-08,5.853452465926031e-08,2.0376494928394777e-09,1.39129150390625,2.0376494928394777e-09
494,2.3916161066462383e-08,4.9674957661700235e-08,2.10962252478129e-09,1.3989208984375,2.10962252478129e-09
495,1.0962673710916713e-08,5.624401283191265e-08,1.6861981314287897e-09,1.40655029296875,1.6861981314287897e-09
496,7.3361129246173904e-09,7.16825603938598e-08,1.2037055313318285e-09,1.4141796875,1.2037055313318285e-09
497,7.786100136217853e-09,8.435528323157613e-08,1.1147664327414071e-09,1.42180908203125,1.1147664327414071e-09
498,1.0390534882742206e-08,8.725836396808657e-08,1.5020108435818787e-09,1.4294384765625,1.5020108435818787e-09
499,1.7892570872233847e-08,9.198390028569038e-08,2.007601344500465e-09,1.43706787109375,2.007601344500465e-09
500,4.768781775543536e-08,1.3296458122833646e-07,2.2261720131115053e-09,1.444697265625,2.2261720131115053e-09
501,1.3749132162591303e-07,2.3680040037701608e-07,2.1253272946714755e-09,1.45232666015625,2.1253272946714755e-09
502,2.927901308344215e-07,3.4815565833759233e-07,1.988519414757909e-09,1.4599560546875,1.988519414757909e-09
503,3.925467529458955e-07,3.268823042251383e-07,2.0593185648394815e-09,1.46758544921875,2.0593185648394815e-09
504,2.807666692586883e-07,1.5676167215785495e-07,2.3692643203701004e-09,1.47521484375,2.3692643203701004e-09
505,1.021687314272178e-07,9.897676228554053e-08,2.7132048853367757e-09,1.48284423828125,2.7132048853367757e-09
506,3.535368484262779e-07,4.816818672844264e-07,2.616518297336836e-09,1.4904736328125,2.616518297336836e-09
507,1.6409477601277394e-06,2.1017515998724687e-06,1.6777532317609975e-09,1.49810302734375,1.6777532317609975e-09
508,5.975670401876069e-06,8.880502478024209e-06,3.9134911289107034e-10,1.505732421875,3.9134911289107034e-10
509,2.1449932121590055e-05,3.27504293862626e-05,6.574806353840918e-10,1.51336181640625,6.574806353840918e-10
510,6.953313096979729e-05,0.00010044231417479704,5.821302583352377e-09,1.5209912109375,5.821302583352377e-09
511,0.0001922119917559911,0.00026149939916405055,2.1905645016709674e-08,1.52862060546875,2.1905645016709674e-08
512,0.00045041356074268355,0.0005823163311300322,6.158461111884939e-08,1.53625,6.158461111884939e-08
513,0.0008906835638617803,0.001091605751875921,1.4898736169425464e-07,1.54387939453125,1.4898736169425464e-07
514,0.0014638336170962592,0.001678181019176346,3.1878797347327126e-07,1.5515087890625,3.1878797347327126e-07
515,0.0019502107767051626,0.0020490266861294165,6.031263064958963e-07,1.55913818359375,6.031263064958963e-07
516,0.002024996377214679,0.0018918336664655205,1.0103549981047008e-06,1.566767578125,1.0103549981047008e-06
517,0.0015196720121633971,0.0011921849589832288,1.5110815202614726e-06,1.57439697265625,1.5110815202614726e-06
518,0.0006793395884128329,0.000381547075828248,2.0375983291370647e-06,1.5820263671875,2.0375983291370647e-06
519,8.117066541619848e-05,4.735006350909466e-05,2.48202581305721e-06,1.58965576171875,2.48202581305721e-06
520,0.0001659208288593902,0.00040651006874551125,2.696346376021757e-06,1.59728515625,2.696346376021757e-06
521,0.0008117164210517439,0.0010914732815836654,2.5488849545599575e-06,1.60491455078125,2.5488849545599575e-06
522,0.0014294030610202263,0.0015052668888211544,2.067451407820116e-06,1.6125439453125,2.067451407820116e-06
523,0.0015119462233181586,0.001364367945966138,1.5584732631150083e-06,1.62017333984375,1.5584732631150083e-06
524,0.0010594648394725203,0.0008635312777408907,1.5175198604760373e-06,1.627802734375,1.5175198604760373e-06
525,0.0004692008761188353,0.0003774883258476649,2.3193097524729897e-06,1.63543212890625,2.3193097524729897e-06
526,9.841997868579181e-05,0.0001098965275734222,3.926126913409191e-06,1.6430615234375,3.926126913409191e-06
527,4.33019712241602e-07,3.0351979835153963e-05,5.846728560325232e-06,1.65069091796875,5.846728560325232e-06
528,2.2576068370020225e-05,3.0004225976783756e-05,7.33662355884707e-06,1.6583203125,7.33662355884707e-06
529,3.3948501268695715e-05,4.5062748628422894e-05,7.705542766848742e-06,1.66594970703125,7.705542766848742e-06
530,1.5983009547165415e-05,5.855982998834327e-05,6.6621666951548625e-06,1.6735791015625,6.6621666951548625e-06
531,2.073651032040854e-06,6.362474659171326e-05,4.581796568682167e-06,1.68120849609375,4.581796568682167e-06
532,6.196131550490423e-06,5.5984892258050584e-05,2.413993570560755e-06,1.688837890625,2.413993570560755e-06
533,1.592495653829988e-05,4.017197881881135e-05,1.0935811796562818e-06,1.69646728515625,1.0935811796562818e-06
534,1.826518329472572e-05,2.425080219987829e-05,8.622306112962845e-07,1.7040966796875,8.622306112962845e-07
535,1.2550661255393158e-05,1.1813342315131836e-05,1.1672036707581102e-06,1.71172607421875,1.1672036707581102e-06
536,5.191893604655181e-06,3.384673723213684e-06,1.2669117939289963e-06,1.71935546875,1.2669117939289963e-06
537,1.3472297413745063e-06,4.7599818260441566e-07,9.060005141121471e-07,1.72698486328125,9.060005141121471e-07
538,1.645967039765928e-06,3.771151774167599e-06,3.92543469941061e-07,1.7346142578125,3.92543469941061e-07
539,3.4650510713655775e-06,9.658561759052053e-06,1.3301057316269246e-07,1.74224365234375,1.3301057316269246e-07
540,4.064075621704686e-06,1.2272932589660599e-05,2.2211342725706414e-07,1.749873046875,2.2211342725706414e-07
541,2.8382562182810894e-06,9.205219547758727e-06,4.605834023463774e-07,1.75750244140625,4.605834023463774e-07
542,1.1190002522196067e-06,3.5841284245902425e-06,6.249137898663111e-07,1.7651318359375,6.249137898663111e-07
543,3.613204976148031e-07,2.25534012812394e-07,6.389814360131203e-07,1.77276123046875,6.389814360131203e-07
544,8.063280964127897e-07,8.446836044514743e-07,5.484689792713938e-07,1.780390625,5.484689792713938e-07
545,1.6462252132870278e-06,3.4443872685134536e-06,4.2910800872296214e-07,1.78802001953125,4.2910800872296214e-07
546,2.030527660628e-06,5.2238683336973735e-06,3.373589581710946e-07,1.7956494140625,3.373589581710946e-07
547,1.7643150778782132e-06,5.02973431331017e-06,2.999431075316998e-07,1.80327880859375,2.999431075316998e-07
548,1.2956571305605474e-06,3.518287002610469e-06,3.119714408195572e-07,1.810908203125,3.119714408195572e-07
549,1.3641104422140024e-06,2.085408684591242e-06,3.421305262043364e-07,1.81853759765625,3.421305262043364e-07
550,2.6580212350975035e-06,1.7739826480563106e-06,3.500977871034852e-07,1.8261669921875,3.500977871034852e-07
551,5.436780957253582e-06,2.620494407698237e-06,3.11473251014256e-07,1.83379638671875,3.11473251014256e-07
552,9.13427746640095e-06,3.87948003273467e-06,2.3816097400401657e-07,1.84142578125,2.3816097400401657e-07
553,1.2348230679741543e-05,5.060927774144829e-06,1.7294249921483172e-07,1.84905517578125,1.7294249921483172e-07
554,1.3538293508207674e-05,6.606696392441618e-06,1.497541372339002e-07,1.8566845703125,1.497541372339002e-07
555,1.2066844041336534e-05,9.236683184543959e-06,1.5961487824759675e-07,1.86431396484375,1.5961487824759675e-07
556,8.723090514774569e-06,1.2671482051531807e-05,1.7582194442701605e-07,1.871943359375,1.7582194442701605e-07
557,5.233459141994626e-06,1.5322810930568925e-05,2.1495713831938884e-07,1.87957275390625,2.1495713831938884e-07
558,3.142758101462458e-06,1.5488416229726736e-05,3.3916831113341627e-07,1.8872021484375,3.3916831113341627e-07
559,2.9294807352133847e-06,1.2933858117717263e-05,5.70046046745488e-07,1.89483154296875,5.70046046745488e-07
560,3.8921753053996355e-06,9.24837779912493e-06,8.176568503832783e-07,1.9024609375,8.176568503832783e-07
561,4.7235602771092086e-06,6.504027351069547e-06,9.329716194633121e-07,1.91009033203125,9.329716194633121e-07
562,4.381968326074826e-06,5.509454802928611e-06,8.423554765008231e-07,1.9177197265625,8.423554765008231e-07
563,2.8066838167592514e-06,5.447501353228529e-06,6.175673699180827e-07,1.92534912109375,6.175673699180827e-07
564,9.678161375328878e-07,5.116544648680158e-06,4.104882273260204e-07,1.932978515625,4.104882273260204e-07
565,3.216757570129199e-08,4.177783611428505e-06,3.30495928382302e-07,1.94060791015625,3.30495928382302e-07
566,2.8155016992194783e-07,3.1022653571963998e-06,3.827987696149788e-07,1.9482373046875,3.827987696149788e-07
567,9.186618941355522e-07,2.337263915857326e-06,4.994555494876256e-07,1.95586669921875,4.994555494876256e-07
568,1.0277564226834946e-06,1.912709991843239e-06,6.05847622006234e-07,1.96349609375,6.05847622006234e-07
569,5.550855419563971e-07,1.662135806284395e-06,6.60299333598608e-07,1.97112548828125,6.60299333598608e-07
570,1.5987571019543814e-07,1.4258298180982515e-06,6.542453666040448e-07,1.9787548828125,6.542453666040448e-07
571,2.758857823407015e-07,1.057674022575375e-06,5.962809025492056e-07,1.98638427734375,5.962809025492056e-07
572,6.476438389681009e-07,5.302534460856326e-07,5.014182719945811e-07,1.994013671875,5.014182719945811e-07
573,7.800944758404671e-07,8.624232617510333e-08,3.8842294418699705e-07,2.00164306640625,3.8842294418699705e-07
574,5.367426528248232e-07,9.999632887479395e-08,2.7805243237044034e-07,2.0092724609375,2.7805243237044034e-07
575,1.7777437165041678e-07,7.205979797652294e-07,1.8795436314354954e-07,2.01690185546875,1.8795436314354954e-07
576,1.1440626196951659e-08,1.7259329808553718e-06,1.2673461140694337e-07,2.02453125,1.2673461140694337e-07
577,1.551271361598417e-07,2.727597301949889e-06,9.202768426035792e-08,2.03216064453125,9.202768426035792e-08
578,5.188887003851574e-07,3.441194601838837e-06,7.427900813707078e-08,2.0397900390625,7.427900813707078e-08
579,8.731562914338543e-07,3.755598886982228e-06,6.337806752064826e-08,2.04741943359375,6.337806752064826e-08
580,9.773668359056775e-07,3.629364052747428e-06,5.350166149484502e-08,2.055048828125,5.350166149484502e-08
581,7.641028956893808e-07,3.017866411384316e-06,4.3719477698040413e-08,2.06267822265625,4.3719477698040413e-08
582,4.0816586016270396e-07,1.975049479828964e-06,3.56633766136937e-08,2.0703076171875,3.56633766136937e-08
583,1.5799593337487892e-07,8.414541920463609e-07,3.1248234608542574e-08,2.07793701171875,3.1248234608542574e-08
584,1.0293690217515271e-07,2.2863210923437966e-07,3.180818007107555e-08,2.08556640625,3.180818007107555e-08
585,1.4340705400623773e-07,6.376071567726214e-07,3.7528006991859917e-08,2.09319580078125,3.7528006991859917e-08
586,1.5923160470096675e-07,1.980171152361633e-06,4.60823077904482e-08,2.1008251953125,4.60823077904482e-08
587,1.366443072758989e-07,3.5029554340615527e-06,5.1927971319425357e-08,2.10845458984375,5.1927971319425357e-08
588,1.318919885436079e-07,4.2822632031381495e-06,4.881750074376726e-08,2.116083984375,4.881750074376726e-08
589,1.8716635051112225e-07,3.8884562463648095e-06,3.503402201286188e-08,2.12371337890625,3.503402201286188e-08
590,3.1810488875965035e-07,2.645432543989315e-06,1.6579615382705854e-08,2.1313427734375,1.6579615382705854e-08
591,5.250326037420785e-07,1.3015330177206596e-06,3.991419501303857e-09,2.13897216796875,3.991419501303857e-09
592,7.507539389075729e-07,4.494180138989913e-07,4.554543656799279e-09,2.1466015625,4.554543656799279e-09
593,8.521865062783255e-07,1.8793834131715861e-07,1.6899828220264824e-08,2.15423095703125,1.6899828220264824e-08
594,7.009689644396233e-07,2.322140564312624e-07,3.2869264436903326e-08,2.1618603515625,3.2869264436903326e-08
595,3.518191772048399e-07,2.712416342161883e-07,4.419409414765131e-08,2.16948974609375,4.419409414765131e-08
596,5.96233682462346e-08,2.139089999789574e-07,4.7405982297808925e-08,2.177119140625,4.7405982297808925e-08
597,5.993540517563095e-08,1.5158217663141295e-07,4.367062808266587e-08,2.18474853515625,4.367062808266587e-08
598,3.272697526316888e-07,1.691039268991353e-07,3.5920408944269985e-08,2.1923779296875,3.5920408944269985e-08
599,5.914155480868196e-07,2.418321220350903e-07,2.698026257194084e-08,2.20000732421875,2.698026257194084e-08
600,6.048531077622707e-07,2.9384525725037023e-07,1.9407929715138603e-08,2.20763671875,1.9407929715138603e-08
601,3.697042870983267e-07,2.9476683955583504e-07,1.5501288702339093e-08,2.21526611328125,1.5501288702339093e-08
602,1.0033599832932235e-07,2.715916515045978e-07,1.6519716725066996e-08,2.2228955078125,1.6519716725066996e-08
603,5.431971070444478e-10,2.5477461902688067e-07,2.160273328652759e-08,2.23052490234375,2.160273328652759e-08
604,9.685665040827149e-08,2.4703534907268653e-07,2.7508801748821324e-08,2.238154296875,2.7508801748821324e-08
605,2.596075432271854e-07,2.3786799363112626e-07,3.010954530682013e-08,2.24578369140625,3.010954530682013e-08
606,3.471881880569869e-07,2.2304378668151552e-07,2.7202244372026227e-08,2.2534130859375,2.7202244372026227e-08
607,3.2341481813610206e-07,2.1066832506290308e-07,2.0224306492576818e-08,2.26104248046875,2.0224306492576818e-08
608,2.540214101274921e-07,2.2812723407110854e-07,1.2788809225036084e-08,2.268671875,1.2788809225036084e-08
609,2.1118179989060173e-07,3.225794682614618e-07,7.479777991424162e-09,2.27630126953125,7.479777991424162e-09
610,1.9764961789202605e-07,5.298131627909886e-07,4.545310606803599e-09,2.2839306640625,4.545310606803599e-09
611,1.65997359057131e-07,8.267779550774713e-07,3.387804737771645e-09,2.29156005859375,3.387804737771645e-09
612,9.415998563796923e-08,1.1217401825466967e-06,3.9717988844809224e-09,2.299189453125,3.9717988844809224e-09
613,2.3251002763149453e-08,1.3021081397713116e-06,6.1582319754278835e-09,2.30681884765625,6.1582319754278835e-09
614,2.523451200483517e-08,1.2968637578203535e-06,8.679894002012896e-09,2.3144482421875,8.679894002012896e-09
615,1.492562170538917e-07,1.1048562072548115e-06,9.889990029665984e-09,2.32207763671875,9.889990029665984e-09
616,3.956556161532237e-07,7.864379539426961e-07,9.37879073285124e-09,2.32970703125,9.37879073285124e-09
617,7.166224501830668e-07,4.397794930083514e-07,8.296080106043611e-09,2.33733642578125,8.296080106043611e-09
618,1.025065557682221e-06,1.6645704894200467e-07,8.220745742003098e-09,2.3449658203125,8.220745742003098e-09
619,1.2139497650287787e-06,2.5836571783597463e-08,1.0026951574626472e-08,2.35259521484375,1.0026951574626472e-08
620,1.1961589557827253e-06,4.4143965851293735e-09,1.3571123605437921e-08,2.360224609375,1.3571123605437921e-08
621,9.548056078360072e-07,3.449167909482833e-08,1.8047769188092642e-08,2.36785400390625,1.8047769188092642e-08
622,5.727951306281305e-07,5.357796110604545e-08,2.260122774053803e-08,2.3754833984375,2.260122774053803e-08
623,2.0914695841226832e-07,5.001227186830003e-08,2.655896809649758e-08,2.38311279296875,2.655896809649758e-08
624,1.529149533422083e-08,5.409922701342381e-08,2.892748256399518e-08,2.3907421875,2.892748256399518e-08
625,3.534206581628947e-08,9.246082821471644e-08,2.812181009616861e-08,2.39837158203125,2.812181009616861e-08
626,1.724541138275956e-07,1.5597484401193327e-07,2.3245302505102437e-08,2.4060009765625,2.3245302505102437e-08
627,2.677484025983788e-07,2.0819074792982766e-07,1.5974537098200074e-08,2.41363037109375,1.5974537098200074e-08
628,2.335069519282865e-07,2.1834988183862896e-07,1.0203819890943764e-08,2.421259765625,1.0203819890943764e-08
629,1.1613986758694285e-07,1.8577439685350583e-07,8.794355771262902e-09,2.42888916015625,8.794355771262902e-09
630,2.9072630400244752e-08,1.3654156429728722e-07,1.081812498252162e-08,2.4365185546875,1.081812498252162e-08
631,3.2024274483933915e-08,9.918366082531462e-08,1.2753535078531295e-08,2.44414794921875,1.2753535078531295e-08
632,8.455386156879856e-08,8.320334243909906e-08,1.2520783971388718e-08,2.45177734375,1.2520783971388718e-08
633,1.095285763040774e-07,7.963916389827616e-08,1.1914761023450305e-08,2.45940673828125,1.1914761023450305e-08
634,8.059856198918748e-08,7.939157848934501e-08,1.5052820117267236e-08,2.4670361328125,1.5052820117267236e-08
635,3.735020597575303e-08,8.573194286002308e-08,2.4897638154162395e-08,2.47466552734375,2.4897638154162395e-08
636,2.8500192972981445e-08,1.0540721563198846e-07,4.124103666899902e-08,2.482294921875,4.124103666899902e-08
637,6.053932744282617e-08,1.3044644556263645e-07,6.100303978312553e-08,2.48992431640625,6.100303978312553e-08
638,1.0400239349691348e-07,1.3662039001179803e-07,7.93815505318557e-08,2.4975537109375,7.93815505318557e-08
639,1.331492026742704e-07,1.0583011039290651e-07,9.102765762312926e-08,2.50518310546875,9.102765762312926e-08
640,1.4650346574547088e-07,4.9766592163824914e-08,9.194184182739699e-08,2.5128125,9.194184182739699e-08
641,1.543603496062431e-07,7.163076735476565e-09,8.196648157568752e-08,2.52044189453125,8.196648157568752e-08
642,1.5989906140938082e-07,1.357395674536007e-08,6.55627332211681e-08,2.5280712890625,6.55627332211681e-08
643,1.5596443655798295e-07,7.070980993279634e-08,4.9049495888324943e-08,2.53570068359375,4.9049495888324943e-08
644,1.3389480387400393e-07,1.4247655215289834e-07,3.627660850925144e-08,2.543330078125,3.627660850925144e-08
645,9.303834709087719e-08,1.806142804652634e-07,2.701217197700106e-08,2.55095947265625,2.701217197700106e-08
646,4.619662555746856e-08,1.596613128878701e-07,1.9471278746831387e-08,2.5585888671875,1.9471278746831387e-08
647,1.6492837264520943e-08,9.542912247469241e-08,1.363927946491252e-08,2.56621826171875,1.363927946491252e-08
648,2.1562699654082332e-08,3.294578610593108e-08,1.1438707591331933e-08,2.57384765625,1.1438707591331933e-08
649,5.531127353845563e-08,1.1943709432120365e-08,1.3948282048158947e-08,2.58147705078125,1.3948282048158947e-08
650,8.86589708218408e-08,3.743059727230974e-08,1.934237693621341e-08,2.5891064453125,1.934237693621341e-08
651,9.399438721642121e-08,8.059809127579968e-08,2.4013052240820044e-08,2.59673583984375,2.4013052240820044e-08
652,6.905809465849664e-08,1.072831234183238e-07,2.5603680788249585e-08,2.604365234375,2.5603680788249585e-08
653,3.474425002345964e-08,1.0477063705036355e-07,2.4921279883036504e-08,2.61199462890625,2.4921279883036504e-08
654,1.1937203156757904e-08,8.35037393699705e-08,2.5184531421015294e-08,2.6196240234375,2.5184531421015294e-08
655,4.946006181812875e-09,5.990260474968421e-08,2.9540232966567295e-08,2.62725341796875,2.9540232966567295e-08
656,6.297659835544499e-09,4.257504752722679e-08,3.8881470662992104e-08,2.6348828125,3.8881470662992104e-08
657,1.0507996055713045e-08,3.187381615756496e-08,5.135232646595097e-08,2.64251220703125,5.135232646595097e-08
658,1.8054157867001886e-08,2.5291821188833345e-08,6.353487802086347e-08,2.6501416015625,6.353487802086347e-08
659,2.8087557775676113e-08,2.0489149074946743e-08,7.228979399582971e-08,2.65777099609375,7.228979399582971e-08
660,3.357559508142207e-08,1.6268924647176573e-08,7.608134301607075e-08,2.665400390625,7.608134301607075e-08
661,2.768766074879095e-08,1.3564100381835311e-08,7.518702712814489e-08,2.67302978515625,7.518702712814489e-08
662,1.4010042432099564e-08,1.4842876678712738e-08,7.093614498505014e-08,2.6806591796875,7.093614498505014e-08
663,6.337227328551455e-09,2.099910708676546e-08,6.4628166213514e-08,2.68828857421875,6.4628166213514e-08
664,1.5211271849959076e-08,2.894315067999432e-08,5.6889313753918474e-08,2.69591796875,5.6889313753918474e-08
665,3.5354109428176014e-08,3.3213111313763344e-08,4.784961600167628e-08,2.70354736328125,4.784961600167628e-08
666,4.951650546443558e-08,3.036729886397383e-08,3.782111251156794e-08,2.7111767578125,3.782111251156794e-08
667,4.5926643915448904e-08,2.1758516514293098e-08,2.7721215096873407e-08,2.71880615234375,2.7721215096873407e-08
668,2.9850056595070256e-08,1.2055703302720955e-08,1.8802309776166976e-08,2.726435546875,1.8802309776166976e-08
669,1.6423481421225596e-08,5.245206389075546e-09,1.1982210537657188e-08,2.73406494140625,1.1982210537657188e-08
670,1.4172947874096636e-08,2.1461240348409132e-09,7.399053311084019e-09,2.7416943359375,7.399053311084019e-09
671,1.8315316655911845e-08,1.3991783596739697e-09,4.506413138527556e-09,2.74932373046875,4.506413138527556e-09
672,1.9209745970230636e-08,1.9478881415664902e-09,2.5797988988525696e-09,2.756953125,2.5797988988525696e-09
673,1.3653943724331668e-08,3.907642405189457e-09,1.2862339437288545e-09,2.76458251953125,1.2862339437288545e-09
674,6.4762230473352835e-09,7.3828419869884845e-09,9.112687946034322e-10,2.7722119140625,9.112687946034322e-10
675,3.50234615497837e-09,1.1376749427271461e-08,1.9984376218325873e-09,2.77984130859375,1.9984376218325873e-09
676,5.683293028211867e-09,1.4303511698740467e-08,4.665009449520638e-09,2.787470703125,4.665009449520638e-09
677,9.836045200317158e-09,1.5264941864850807e-08,8.274633954368544e-09,2.79510009765625,8.274633954368544e-09
678,1.2816824599039222e-08,1.4465791163063983e-08,1.1818754122704575e-08,2.8027294921875,1.1818754122704575e-08
679,1.3684988093783891e-08,1.2509772409741598e-08,1.4565381341332094e-08,2.81035888671875,1.4565381341332094e-08
680,1.2791263956515856e-08,9.762075644587559e-09,1.6308859482640686e-08,2.81798828125,1.6308859482640686e-08
681,1.0550067028877084e-08,6.758865101043059e-09,1.715008818974705e-08,2.82561767578125,1.715008818974705e-08
682,7.607150708939604e-09,5.143474224138947e-09,1.725483020477907e-08,2.8332470703125,1.725483020477907e-08
683,5.1198553628833255e-09,7.605392279995148e-09,1.685160331253535e-08,2.84087646484375,1.685160331253535e-08
684,3.7778514089763644e-09,1.647847934920246e-08,1.6306755365430117e-08,2.848505859375,1.6306755365430117e-08
685,2.838699111813732e-09,3.340217510995567e-08,1.6064079617893438e-08,2.85613525390625,1.6064079617893438e-08
686,1.3872593932869167e-09,6.23719038650924e-08,1.6446028594456543e-08,2.8637646484375,1.6446028594456543e-08
687,1.2503226152876736e-09,1.1213036610704122e-07,1.7430997180612645e-08,2.87139404296875,1.7430997180612645e-08
688,7.991760522911174e-09,1.8819230378593321e-07,1.8549084953172588e-08,2.8790234375,1.8549084953172588e-08
689,2.7580920791213133e-08,2.742073992640042e-07,1.9046242301518264e-08,2.88665283203125,1.9046242301518264e-08
690,6.103692461693812e-08,3.244957966586152e-07,1.8313506304741264e-08,2.8942822265625,1.8313506304741264e-08
691,1.0217924334290691e-07,2.934062901910631e-07,1.629203348662338e-08,2.90191162109375,1.629203348662338e-08
692,1.409134390288231e-07,1.8943739743713323e-07,1.3506027196909004e-08,2.909541015625,1.3506027196909004e-08
693,1.6929024171135442e-07,9.600924543461663e-08,1.0703287987279614e-08,2.91717041015625,1.0703287987279614e-08
694,1.8560860051737308e-07,1.135734018499037e-07,8.435429577040034e-09,2.9247998046875,8.435429577040034e-09
695,1.9381298529523917e-07,2.5967695691491854e-07,6.890731611366712e-09,2.93242919921875,6.890731611366712e-09
696,1.9819244447559031e-07,4.2912032140694175e-07,5.9945125171226265e-09,2.94005859375,5.9945125171226265e-09
697,1.9678793823477404e-07,4.746803116242361e-07,5.591036460638212e-09,2.94768798828125,5.591036460638212e-09
698,1.8091492666668666e-07,3.4540114006385476e-07,5.558549484424686e-09,2.9553173828125,5.558549484424686e-09
699,1.453328084317733e-07,1.4604400252137492e-07,5.830733659359503e-09,2.96294677734375,5.830733659359503e-09
700,9.982597213402932e-08,4.937141763912341e-08,6.377053072421626e-09,2.970576171875,6.377053072421626e-09
701,6.514493133706576e-08,1.4024314465807955e-07,7.228505093095905e-09,2.97820556640625,7.228505093095905e-09
702,5.3759427261070555e-08,3.413774186218224e-07,8.570098328874092e-09,2.9858349609375,8.570098328874092e-09
703,6.117483970898993e-08,4.880043326830967e-07,1.0728047693111644e-08,2.99346435546875,1.0728047693111644e-08
704,8.547383272653705e-08,4.7167350378180007e-07,1.3831530621912779e-08,3.00109375,1.3831530621912779e-08
