,ka_hh,ka_vv,ka_hv,ka_range,ka_vh
1000,3.882010020880184e-09,1.0096477472284127e-08,1.74462176548552e-09,5.25939453125,1.74462176548552e-09
1001,3.778282579211345e-09,1.048077095794496e-08,1.6936618500964965e-09,5.26702392578125,1.6936618500964965e-09
1002,3.336980213066955e-09,1.0397365991819815e-08,1.6613245584885535e-09,5.2746533203125,1.6613245584885535e-09
1003,2.652202929109741e-09,9.683538048292178e-09,1.6426714382147013e-09,5.28228271484375,1.6426714382147013e-09
1004,1.87944726101194e-09,8.362591652177816e-09,1.6107330200068657e-09,5.289912109375,1.6107330200068657e-09
1005,1.2080769232811328e-09,6.7523286450626445e-09,1.5363302671961898e-09,5.29754150390625,1.5363302671961898e-09
1006,8.580657286450568e-10,5.304014193745017e-09,1.4075567073968248e-09,5.3051708984375,1.4075567073968248e-09
1007,1.042495616003917e-09,4.317575551012406e-09,1.2387116146026e-09,5.31280029296875,1.2387116146026e-09
1008,1.8650289538923937e-09,3.817233776402304e-09,1.062527216675781e-09,5.3204296875,1.062527216675781e-09
1009,3.21497815281678e-09,3.6640455084948547e-09,9.115231040326955e-10,5.32805908203125,9.115231040326955e-10
1010,4.764201414299021e-09,3.728639339004237e-09,8.033952316197702e-10,5.3356884765625,8.033952316197702e-10
1011,6.098757710811757e-09,3.961239826359593e-09,7.40829399893402e-10,5.34331787109375,7.40829399893402e-10
1012,6.907752312045687e-09,4.364743805317013e-09,7.22597565679669e-10,5.350947265625,7.22597565679669e-10
1013,7.109973804223867e-09,4.937414182032227e-09,7.535322764777407e-10,5.35857666015625,7.535322764777407e-10
1014,6.848787819596059e-09,5.614333277112243e-09,8.435117680946735e-10,5.3662060546875,8.435117680946735e-10
1015,6.375741181865174e-09,6.246239950848522e-09,9.966711628251697e-10,5.37383544921875,9.966711628251697e-10
1016,5.912807789513405e-09,6.668112529884701e-09,1.2009090276382242e-09,5.38146484375,1.2009090276382242e-09
1017,5.586061263394671e-09,6.819141508609138e-09,1.4253896306794277e-09,5.38909423828125,1.4253896306794277e-09
1018,5.450747329269782e-09,6.782818915560308e-09,1.6245210372898815e-09,5.3967236328125,1.6245210372898815e-09
1019,5.544471667909136e-09,6.690485147436782e-09,1.744802039671022e-09,5.40435302734375,1.744802039671022e-09
1020,5.899364621015528e-09,6.596337447829069e-09,1.7377300913434188e-09,5.411982421875,1.7377300913434188e-09
1021,6.511732723591508e-09,6.458240564361844e-09,1.581510022958194e-09,5.41961181640625,1.581510022958194e-09
1022,7.315427763535705e-09,6.220838032074407e-09,1.3005071929168967e-09,5.4272412109375,1.3005071929168967e-09
1023,8.182926455101471e-09,5.8920359827939474e-09,9.645464586580453e-10,5.43487060546875,9.645464586580453e-10
1024,8.939757397864254e-09,5.542085016057391e-09,6.657713718537814e-10,5.4425,6.657713718537814e-10
1025,9.384769053786162e-09,5.246186493191048e-09,4.897475098713244e-10,5.45012939453125,4.897475098713244e-10
1026,9.337343183622247e-09,5.0310753652058334e-09,4.940055800785751e-10,5.4577587890625,4.940055800785751e-10
1027,8.720093417385007e-09,4.868611952091822e-09,6.9167946668419e-10,5.46538818359375,6.9167946668419e-10
1028,7.630560475466536e-09,4.71337718849675e-09,1.0392654382381798e-09,5.473017578125,1.0392654382381798e-09
1029,6.331154077730686e-09,4.537678184784951e-09,1.4425083941735347e-09,5.48064697265625,1.4425083941735347e-09
1030,5.142742019909816e-09,4.330985835999382e-09,1.7914792812691875e-09,5.4882763671875,1.7914792812691875e-09
1031,4.310486234479702e-09,4.0978765358249186e-09,2.009051104645098e-09,5.49590576171875,2.009051104645098e-09
1032,3.9269056959057446e-09,3.903885204623904e-09,2.0796751981150884e-09,5.50353515625,2.0796751981150884e-09
1033,3.938040763857322e-09,3.941114058031279e-09,2.0415056066477753e-09,5.51116455078125,2.0415056066477753e-09
1034,4.204236266072122e-09,4.537827704606835e-09,1.95529943999704e-09,5.5187939453125,1.95529943999704e-09
1035,4.584581278466026e-09,6.101828895180809e-09,1.8752711979595525e-09,5.52642333984375,1.8752711979595525e-09
1036,5.024303811203555e-09,9.04548868557611e-09,1.8351521123179562e-09,5.534052734375,1.8351521123179562e-09
1037,5.607955281899843e-09,1.367442403760023e-08,1.846686482197427e-09,5.54168212890625,1.846686482197427e-09
1038,6.524530139409715e-09,1.9960420577002258e-08,1.9025537859565777e-09,5.5493115234375,1.9025537859565777e-09
1039,7.919793121769894e-09,2.7262237199449934e-08,1.9800848673092568e-09,5.55694091796875,1.9800848673092568e-09
1040,9.69433659769329e-09,3.4304889372832414e-08,2.048047482185417e-09,5.5645703125,2.048047482185417e-09
1041,1.1403309829378473e-08,3.96816673934199e-08,2.079000961104226e-09,5.57219970703125,2.079000961104226e-09
1042,1.242433896318526e-08,4.2628642932696436e-08,2.0622334983784056e-09,5.5798291015625,2.0622334983784056e-09
1043,1.237089792593882e-08,4.334697015892115e-08,2.0057697529399377e-09,5.58745849609375,2.0057697529399377e-09
1044,1.1423170325489267e-08,4.248197989208632e-08,1.9229858463363353e-09,5.595087890625,1.9229858463363353e-09
1045,1.0200362938303882e-08,4.037231128891783e-08,1.8167944810969658e-09,5.60271728515625,1.8167944810969658e-09
1046,9.247687882108809e-09,3.706238281684557e-08,1.680234156168198e-09,5.6103466796875,1.680234156168198e-09
1047,8.723414803379474e-09,3.3045325680212525e-08,1.514165579047742e-09,5.61797607421875,1.514165579047742e-09
1048,8.685095637803498e-09,2.9518181258240326e-08,1.3402761281768666e-09,5.62560546875,1.3402761281768666e-09
1049,9.541681087001501e-09,2.743345215358733e-08,1.1905262226978313e-09,5.63323486328125,1.1905262226978313e-09
1050,1.1866395184460336e-08,2.6385172445889217e-08,1.0813960269813302e-09,5.6408642578125,1.0813960269813302e-09
1051,1.555007247667911e-08,2.487672409297008e-08,9.99644442371675e-10,5.64849365234375,9.99644442371675e-10
1052,1.9287535529783835e-08,2.1839769818908963e-08,9.13875078442855e-10,5.656123046875,9.13875078442855e-10
1053,2.119638151637687e-08,1.7648228702484608e-08,8.002510971785493e-10,5.66375244140625,8.002510971785493e-10
1054,2.010279580443474e-08,1.3545572233829613e-08,6.614544751437799e-10,5.6713818359375,6.614544751437799e-10
1055,1.6293447244164185e-08,1.0370600630416342e-08,5.289545920068469e-10,5.67901123046875,5.289545920068469e-10
1056,1.117164206224762e-08,8.066195290788942e-09,4.500714321518339e-10,5.686640625,4.500714321518339e-10
1057,6.325953651285659e-09,6.197664143065643e-09,4.642193877816341e-10,5.69427001953125,4.642193877816341e-10
1058,2.796559105967655e-09,4.560006210360724e-09,5.769469769834894e-10,5.7018994140625,5.769469769834894e-10
1059,8.518174612933769e-10,3.232572760777633e-09,7.482742279401374e-10,5.70952880859375,7.482742279401374e-10
1060,1.594182029213496e-10,2.305959032382685e-09,9.082486839035413e-10,5.717158203125,9.082486839035413e-10
1061,1.4371898174823498e-10,1.7275766930774319e-09,9.921257453049072e-10,5.72478759765625,9.921257453049072e-10
1062,3.2535451514690957e-10,1.3488727617976775e-09,9.709299106008405e-10,5.7324169921875,9.709299106008405e-10
1063,4.673908218425381e-10,1.0266547546303956e-09,8.598671992726642e-10,5.74004638671875,8.598671992726642e-10
1064,5.141877394630958e-10,6.949674630849677e-10,7.06490712790943e-10,5.74767578125,7.06490712790943e-10
1065,4.838406250394699e-10,3.9135507171126783e-10,5.694591237318962e-10,5.75530517578125,5.694591237318962e-10
1066,4.3581458601797543e-10,2.1929309468684783e-10,4.956860688886542e-10,5.7629345703125,4.956860688886542e-10
1067,4.635088125979183e-10,2.7252977975839573e-10,5.031361423344616e-10,5.77056396484375,5.031361423344616e-10
1068,6.29193984649034e-10,5.912829171692933e-10,5.785961297537659e-10,5.778193359375,5.785961297537659e-10
1069,8.870666288262255e-10,1.1647489975334967e-09,6.921939729535598e-10,5.78582275390625,6.921939729535598e-10
1070,1.0981865813046373e-09,1.9284905415376057e-09,8.166642078527245e-10,5.7934521484375,8.166642078527245e-10
1071,1.1360249379536425e-09,2.749792222847883e-09,9.37365997623171e-10,5.80108154296875,9.37365997623171e-10
1072,9.761177479070482e-10,3.4627070604778052e-09,1.0509678701066153e-09,5.8087109375,1.0509678701066153e-09
1073,6.97976226677712e-10,3.96363980869421e-09,1.1586926074818262e-09,5.81634033203125,1.1586926074818262e-09
1074,4.3121177295810114e-10,4.271585301951399e-09,1.257036189133367e-09,5.8239697265625,1.257036189133367e-09
1075,3.1122062317554493e-10,4.471824971345245e-09,1.3284352186292664e-09,5.83159912109375,1.3284352186292664e-09
1076,4.5880084606684756e-10,4.5996754745412094e-09,1.3417095665952814e-09,5.839228515625,1.3417095665952814e-09
1077,9.547875532579756e-10,4.5975638152062316e-09,1.2704974181490645e-09,5.84685791015625,1.2704974181490645e-09
1078,1.7997743464189825e-09,4.392168065234221e-09,1.1182996996597341e-09,5.8544873046875,1.1182996996597341e-09
1079,2.8915740120090166e-09,4.002650094055281e-09,9.237852489288164e-10,5.86211669921875,9.237852489288164e-10
1080,4.056083158331104e-09,3.5671175029045327e-09,7.357858107794595e-10,5.86974609375,7.357858107794595e-10
1081,5.121868981728139e-09,3.268822910840001e-09,5.810066292880295e-10,5.87737548828125,5.810066292880295e-10
1082,5.984565593715134e-09,3.234289495432861e-09,4.5713577161438355e-10,5.8850048828125,4.5713577161438355e-10
1083,6.61450716329759e-09,3.4787278059124064e-09,3.5458899431509407e-10,5.89263427734375,3.5458899431509407e-10
1084,7.015616934129669e-09,3.917440150410876e-09,2.7722534605992006e-10,5.900263671875,2.7722534605992006e-10
1085,7.187459516377893e-09,4.415027390037237e-09,2.3756345114181785e-10,5.90789306640625,2.3756345114181785e-10
1086,7.128290543583278e-09,4.837034543393969e-09,2.370499930381316e-10,5.9155224609375,2.370499930381316e-10
1087,6.864677546754609e-09,5.0854203974503396e-09,2.5959296974506813e-10,5.92315185546875,2.5959296974506813e-10
1088,6.465686787081998e-09,5.114901181736644e-09,2.8531447390981907e-10,5.93078125,2.8531447390981907e-10
1089,6.023042901245593e-09,4.932428101910804e-09,3.0379895800351144e-10,5.93841064453125,3.0379895800351144e-10
1090,5.615338363597056e-09,4.582812755277877e-09,3.105899792883448e-10,5.9460400390625,3.105899792883448e-10
1091,5.282489201975658e-09,4.1268060542376e-09,2.975422008700692e-10,5.95366943359375,2.975422008700692e-10
1092,5.020908920548988e-09,3.6215364372143036e-09,2.561182650616251e-10,5.961298828125,2.561182650616251e-10
1093,4.7963120011708665e-09,3.11080662557031e-09,1.9169716856887978e-10,5.96892822265625,1.9169716856887978e-10
1094,4.565954640939216e-09,2.625238782773731e-09,1.285812669820315e-10,5.9765576171875,1.285812669820315e-10
1095,4.299389196523401e-09,2.1867809633784706e-09,9.585266735399891e-11,5.98418701171875,9.585266735399891e-11
1096,3.988816505107259e-09,1.8120695643110623e-09,1.0778943488970179e-10,5.99181640625,1.0778943488970179e-10
1097,3.6480584016553917e-09,1.5123976057582488e-09,1.578026006123697e-10,5.99944580078125,1.578026006123697e-10
1098,3.3044842613999623e-09,1.291635611301283e-09,2.282952044447136e-10,6.0070751953125,2.282952044447136e-10
1099,2.987794871324143e-09,1.1453330731266696e-09,3.040330884964354e-10,6.01470458984375,3.040330884964354e-10
1100,2.719486788735225e-09,1.0627645822778772e-09,3.7875206220504926e-10,6.022333984375,3.7875206220504926e-10
1101,2.5072771796430686e-09,1.0301650736529437e-09,4.546366757363226e-10,6.02996337890625,4.546366757363226e-10
1102,2.3445037924338446e-09,1.032208418264283e-09,5.378396412009612e-10,6.0375927734375,5.378396412009612e-10
1103,2.210844262627957e-09,1.0513648212416328e-09,6.313886751428326e-10,6.04522216796875,6.313886751428326e-10
1104,2.075746261289266e-09,1.0677177593834165e-09,7.286707161637405e-10,6.0528515625,7.286707161637405e-10
1105,1.910224486461132e-09,1.0621010804089254e-09,8.144747371463936e-10,6.06048095703125,8.144747371463936e-10
1106,1.7030019139798412e-09,1.0232926066950534e-09,8.756619546433168e-10,6.0681103515625,8.756619546433168e-10
1107,1.465515593653698e-09,9.567440199523923e-10,9.113945592009564e-10,6.07573974609375,9.113945592009564e-10
1108,1.219589998897772e-09,8.890529590966347e-10,9.311181534812846e-10,6.083369140625,9.311181534812846e-10
1109,9.832449915620968e-10,8.614862037403056e-10,9.439957059249013e-10,6.09099853515625,9.439957059249013e-10
1110,7.713006390455767e-10,9.105375249347793e-10,9.553356786194706e-10,6.0986279296875,9.553356786194706e-10
1111,6.035980040533973e-10,1.043652465159698e-09,9.734642026999063e-10,6.10625732421875,9.734642026999063e-10
1112,5.007187143249049e-10,1.2269425421031624e-09,1.010535732980004e-09,6.11388671875,1.010535732980004e-09
1113,4.666743438285515e-10,1.3981517958916583e-09,1.066162666132435e-09,6.12151611328125,1.066162666132435e-09
1114,4.808583012567723e-10,1.5000315141640735e-09,1.1108689347512184e-09,6.1291455078125,1.1108689347512184e-09
1115,5.113634783587448e-10,1.5116082739062689e-09,1.0964059281776223e-09,6.13677490234375,1.0964059281776223e-09
1116,5.339279297741632e-10,1.456397864141025e-09,9.91908195995225e-10,6.144404296875,9.91908195995225e-10
1117,5.389244982982908e-10,1.3860572348914196e-09,8.121592715305948e-10,6.15203369140625,8.121592715305948e-10
1118,5.325456142917103e-10,1.3543543014521632e-09,6.090986343257045e-10,6.1596630859375,6.090986343257045e-10
1119,5.425667158770575e-10,1.3961411948886215e-09,4.3466550273397965e-10,6.16729248046875,4.3466550273397965e-10
1120,6.138469329227025e-10,1.5165725520999174e-09,3.093744988490811e-10,6.174921875,3.093744988490811e-10
1121,7.744463911953088e-10,1.6894310768155563e-09,2.2126684153854763e-10,6.18255126953125,2.2126684153854763e-10
1122,9.948110814820438e-10,1.8629256943369236e-09,1.4971680220867174e-10,6.1901806640625,1.4971680220867174e-10
1123,1.191714200205044e-09,1.9737252751959385e-09,8.87719421240454e-11,6.19781005859375,8.87719421240454e-11
1124,1.2881928420267372e-09,1.970322355586455e-09,4.967035938250538e-11,6.205439453125,4.967035938250538e-11
1125,1.2743594507548616e-09,1.839448516950436e-09,4.383037744611791e-11,6.21306884765625,4.383037744611791e-11
1126,1.2114560878273218e-09,1.6185006408834141e-09,6.60117731573683e-11,6.2206982421875,6.60117731573683e-11
1127,1.185668761489785e-09,1.3799622596342352e-09,9.57320314028947e-11,6.22832763671875,9.57320314028947e-11
1128,1.263590941242503e-09,1.1961217181654141e-09,1.1477598368733803e-10,6.23595703125,1.1477598368733803e-10
1129,1.4798704976855943e-09,1.110518291963501e-09,1.2125923100205994e-10,6.24358642578125,1.2125923100205994e-10
1130,1.8428399655124022e-09,1.1329423196985965e-09,1.2601818323703953e-10,6.2512158203125,1.2601818323703953e-10
1131,2.3320523414801716e-09,1.2498688751703672e-09,1.383907712823941e-10,6.25884521484375,1.383907712823941e-10
1132,2.883670382254343e-09,1.4333825173809443e-09,1.5924310196973117e-10,6.266474609375,1.5924310196973117e-10
1133,3.384567348103168e-09,1.644971045355165e-09,1.8713038255626617e-10,6.27410400390625,1.8713038255626617e-10
1134,3.700409578541827e-09,1.8428853566602864e-09,2.2621149575461033e-10,6.2817333984375,2.2621149575461033e-10
1135,3.737830613799298e-09,1.9968993103861408e-09,2.841993883475609e-10,6.28936279296875,2.841993883475609e-10
1136,3.5011111584806875e-09,2.1017021372353257e-09,3.6289045581384815e-10,6.2969921875,3.6289045581384815e-10
1137,3.09366535932109e-09,2.177303124686089e-09,4.526395544029205e-10,6.30462158203125,4.526395544029205e-10
1138,2.6585720608333348e-09,2.255138269368083e-09,5.366307569974692e-10,6.3122509765625,5.366307569974692e-10
1139,2.3063452799709383e-09,2.359803124600367e-09,6.010597802272102e-10,6.31988037109375,6.010597802272102e-10
1140,2.0788874087963797e-09,2.496808499192169e-09,6.440593551050311e-10,6.327509765625,6.440593551050311e-10
1141,1.9541990756021476e-09,2.649526094877846e-09,6.783601009951716e-10,6.33513916015625,6.783601009951716e-10
1142,1.870372262065789e-09,2.7845236485170733e-09,7.258003093203522e-10,6.3427685546875,7.258003093203522e-10
1143,1.7582290113543885e-09,2.8645649356946316e-09,8.059530144185779e-10,6.35039794921875,8.059530144185779e-10
1144,1.577394470200242e-09,2.8645147090029245e-09,9.256469063122905e-10,6.35802734375,9.256469063122905e-10
1145,1.3351696268495245e-09,2.779409798560333e-09,1.0758203917325498e-09,6.36565673828125,1.0758203917325498e-09
1146,1.070658158164621e-09,2.6187505822778358e-09,1.235499899663493e-09,6.3732861328125,1.235499899663493e-09
1147,8.219553057645645e-10,2.395779824253485e-09,1.3772213931345452e-09,6.38091552734375,1.3772213931345452e-09
1148,6.12251452131902e-10,2.1264046751126408e-09,1.4708111347250011e-09,6.388544921875,1.4708111347250011e-09
1149,4.594991336682057e-10,1.8395060168416448e-09,1.4887577830267148e-09,6.39617431640625,1.4887577830267148e-09
1150,3.798002957308773e-10,1.5834491615505051e-09,1.416482215466971e-09,6.4038037109375,1.416482215466971e-09
1151,3.7057337009220154e-10,1.4138417229966607e-09,1.2634462128887935e-09,6.41143310546875,1.2634462128887935e-09
1152,3.999574338692863e-10,1.366471651196352e-09,1.0658022833038425e-09,6.4190625,1.0658022833038425e-09
1153,4.2784975261529694e-10,1.4369625641298779e-09,8.755191671677142e-10,6.42669189453125,8.755191671677142e-10
1154,4.390024490578659e-10,1.5851750057041204e-09,7.403468921520853e-10,6.4343212890625,7.403468921520853e-10
1155,4.461408599076139e-10,1.7599580866355805e-09,6.843219203327445e-10,6.44195068359375,6.843219203327445e-10
1156,4.576966748063264e-10,1.9219260835116085e-09,6.972716902834291e-10,6.449580078125,6.972716902834291e-10
1157,4.529376593669049e-10,2.0472812177890054e-09,7.382012513188899e-10,6.45720947265625,7.382012513188899e-10
1158,4.0094354867338604e-10,2.1169288734861004e-09,7.53307085356195e-10,6.4648388671875,7.53307085356195e-10
1159,3.041964199572912e-10,2.1088000339629044e-09,7.022511517631726e-10,6.47246826171875,7.022511517631726e-10
1160,2.1268933953478574e-10,2.0049031891470584e-09,5.785502223101864e-10,6.48009765625,5.785502223101864e-10
1161,1.8564241071388944e-10,1.8071031717333393e-09,4.1083299764843113e-10,6.48772705078125,4.1083299764843113e-10
1162,2.385547015891931e-10,1.5449531733320251e-09,2.447729013763807e-10,6.4953564453125,2.447729013763807e-10
1163,3.307963123728901e-10,1.265368993760089e-09,1.194173344944798e-10,6.50298583984375,1.194173344944798e-10
1164,4.03799674522383e-10,1.0114111887278205e-09,5.272187975925415e-11,6.510615234375,5.272187975925415e-11
1165,4.272327988204124e-10,8.077207121882604e-10,4.079030194546063e-11,6.51824462890625,4.079030194546063e-11
1166,4.0976304131818095e-10,6.617311661650939e-10,6.629979329997534e-11,6.5258740234375,6.629979329997534e-11
1167,3.7547542288971256e-10,5.729459473971151e-10,1.0970648719024126e-10,6.53350341796875,1.0970648719024126e-10
1168,3.397740895105644e-10,5.374261027922752e-10,1.5774138969934102e-10,6.5411328125,1.5774138969934102e-10
1169,3.066333433114753e-10,5.448205333750449e-10,2.0542386732324566e-10,6.54876220703125,2.0542386732324566e-10
1170,2.7802210125101104e-10,5.752991300726582e-10,2.529520378277821e-10,6.5563916015625,2.529520378277821e-10
1171,2.578329781597476e-10,6.026625164494181e-10,3.0345222311154434e-10,6.56402099609375,3.0345222311154434e-10
1172,2.486932827385466e-10,6.03193605508056e-10,3.6329951167264555e-10,6.571650390625,3.6329951167264555e-10
1173,2.499310280573949e-10,5.658665248777157e-10,4.381733876314563e-10,6.57927978515625,4.381733876314563e-10
1174,2.571584110757876e-10,4.984200228251196e-10,5.213403504992191e-10,6.5869091796875,5.213403504992191e-10
1175,2.5972520423058387e-10,4.2423662786721685e-10,5.86114249817008e-10,6.59453857421875,5.86114249817008e-10
1176,2.422632471204234e-10,3.697371026225923e-10,5.982959414288014e-10,6.60216796875,5.982959414288014e-10
1177,1.9838992831097864e-10,3.500039903258942e-10,5.434142815571434e-10,6.60979736328125,5.434142815571434e-10
1178,1.4570843312999262e-10,3.631083055415962e-10,4.4197166524880223e-10,6.6174267578125,4.4197166524880223e-10
1179,1.199023515016305e-10,3.9663058576603974e-10,3.3545120095156793e-10,6.62505615234375,3.3545120095156793e-10
1180,1.4731487847029733e-10,4.400836787802658e-10,2.5803444270425325e-10,6.632685546875,2.5803444270425325e-10
1181,2.2419076380431926e-10,4.933184286643666e-10,2.2291132604500277e-10,6.64031494140625,2.2291132604500277e-10
1182,3.2530971162556437e-10,5.643409125675425e-10,2.3078558768426405e-10,6.6479443359375,2.3078558768426405e-10
1183,4.3171536243555617e-10,6.567875412120535e-10,2.814769479974691e-10,6.65557373046875,2.814769479974691e-10
1184,5.493243968487592e-10,7.556963629061705e-10,3.7141548359670375e-10,6.663203125,3.7141548359670375e-10
1185,7.036388788621856e-10,8.256401615005897e-10,4.834784681627101e-10,6.67083251953125,4.834784681627101e-10
1186,9.176878171602585e-10,8.290530177928661e-10,5.87303780493745e-10,6.6784619140625,5.87303780493745e-10
1187,1.1897232370109935e-09,7.544184739766804e-10,6.54386581271208e-10,6.68609130859375,6.54386581271208e-10
1188,1.484936991537656e-09,6.303969591314681e-10,6.735607504895011e-10,6.693720703125,6.735607504895011e-10
1189,1.747072774525494e-09,5.104670090564909e-10,6.524946631317246e-10,6.70135009765625,6.524946631317246e-10
1190,1.923206912854163e-09,4.384012433266741e-10,6.070126460119501e-10,6.7089794921875,6.070126460119501e-10
1191,1.9859076202094603e-09,4.2260133576843484e-10,5.513321801517341e-10,6.71660888671875,5.513321801517341e-10
1192,1.941007138963891e-09,4.3881862243973954e-10,4.969915645744871e-10,6.72423828125,4.969915645744871e-10
1193,1.8221012060318497e-09,4.5500450103665156e-10,4.556096437301468e-10,6.73186767578125,4.556096437301468e-10
1194,1.6799233041860668e-09,4.5479038568642296e-10,4.3680426347357757e-10,6.7394970703125,4.3680426347357757e-10
1195,1.5708588761616353e-09,4.424707007108192e-10,4.4106819491391023e-10,6.74712646484375,4.4106819491391023e-10
1196,1.5442307149842564e-09,4.3226232057583244e-10,4.563294068309424e-10,6.754755859375,4.563294068309424e-10
1197,1.6304187757790702e-09,4.3624417507403936e-10,4.645521863505591e-10,6.76238525390625,4.645521863505591e-10
1198,1.8349247692074502e-09,4.6005479457854536e-10,4.536953169044807e-10,6.7700146484375,4.536953169044807e-10
1199,2.1391860172479937e-09,5.044256363718587e-10,4.2417523716177883e-10,6.77764404296875,4.2417523716177883e-10
1200,2.5032427019854206e-09,5.674707646405899e-10,3.851670274379832e-10,6.7852734375,3.851670274379832e-10
1201,2.868894824503682e-09,6.463034357326796e-10,3.4658944025342185e-10,6.79290283203125,3.4658944025342185e-10
1202,3.169913784656784e-09,7.380081079319503e-10,3.1454876609640174e-10,6.8005322265625,3.1454876609640174e-10
1203,3.352740413304156e-09,8.3859100398193e-10,2.907132535335904e-10,6.80816162109375,2.907132535335904e-10
1204,3.3971133630403898e-09,9.405906114656364e-10,2.714247753520739e-10,6.815791015625,2.714247753520739e-10
1205,3.3206088545804752e-09,1.0341497927924777e-09,2.4698394429068555e-10,6.82342041015625,2.4698394429068555e-10
1206,3.164266813483755e-09,1.113550258264482e-09,2.0655352297144603e-10,6.8310498046875,2.0655352297144603e-10
1207,2.9725579606169985e-09,1.1824017697064381e-09,1.4866598957625433e-10,6.83867919921875,1.4866598957625433e-10
1208,2.7805974919748998e-09,1.2496242887338205e-09,8.695982956206421e-11,6.84630859375,8.695982956206421e-11
1209,2.6090809179493517e-09,1.319743415350666e-09,4.1821897615398795e-11,6.85393798828125,4.1821897615398795e-11
1210,2.4616039632942217e-09,1.3891296531987244e-09,2.396858821552446e-11,6.8615673828125,2.396858821552446e-11
1211,2.3246762051089337e-09,1.451317619191167e-09,2.7408011929313932e-11,6.86919677734375,2.7408011929313932e-11
1212,2.175134035537851e-09,1.5014466349781043e-09,4.021609668930617e-11,6.876826171875,4.021609668930617e-11
1213,1.994404203741531e-09,1.5326675077231691e-09,6.1024611417838e-11,6.88445556640625,6.1024611417838e-11
1214,1.7815941228963512e-09,1.5320988124922563e-09,1.0191669510920163e-10,6.8920849609375,1.0191669510920163e-10
1215,1.5574562245982381e-09,1.486984116871791e-09,1.737535161708331e-10,6.89971435546875,1.737535161708331e-10
1216,1.3574328700753126e-09,1.3969649393337778e-09,2.695125926156401e-10,6.90734375,2.695125926156401e-10
1217,1.2170777588702225e-09,1.2777344247399882e-09,3.6273257868258016e-10,6.91497314453125,3.6273257868258016e-10
1218,1.1555475257487588e-09,1.150994691303174e-09,4.222649340798159e-10,6.9226025390625,4.222649340798159e-10
1219,1.1649653101372005e-09,1.0314993021662735e-09,4.3050649714097653e-10,6.93023193359375,4.3050649714097653e-10
1220,1.2128204033480893e-09,9.225759973007643e-10,3.9248888206013476e-10,6.937861328125,3.9248888206013476e-10
1221,1.2569950335255065e-09,8.196588749396159e-10,3.321649884201818e-10,6.94549072265625,3.321649884201818e-10
1222,1.2635146664545497e-09,7.153776445746262e-10,2.797277396969818e-10,6.9531201171875,2.797277396969818e-10
1223,1.2164959020152455e-09,6.040209147570187e-10,2.572344155839148e-10,6.96074951171875,2.572344155839148e-10
1224,1.1185339147715536e-09,4.861252163063307e-10,2.7029112032983773e-10,6.96837890625,2.7029112032983773e-10
1225,9.863115169666766e-10,3.7079185274467635e-10,3.0961253934278026e-10,6.97600830078125,3.0961253934278026e-10
1226,8.443325443247635e-10,2.7223320167608297e-10,3.5875824800519607e-10,6.9836376953125,3.5875824800519607e-10
1227,7.16708694436247e-10,2.02287121055351e-10,4.006730615693887e-10,6.99126708984375,4.006730615693887e-10
1228,6.190199007414842e-10,1.652382201353719e-10,4.205544000631291e-10,6.998896484375,4.205544000631291e-10
1229,5.543857867715884e-10,1.5892049070528952e-10,4.0885758984961023e-10,7.00652587890625,4.0885758984961023e-10
1230,5.149823503593072e-10,1.7971329330759045e-10,3.6618486513991784e-10,7.0141552734375,3.6618486513991784e-10
1231,4.86932228634349e-10,2.2518494500687164e-10,3.0485234557033404e-10,7.02178466796875,3.0485234557033404e-10
1232,4.573027567211875e-10,2.90166095155455e-10,2.4237952055452035e-10,7.0294140625,2.4237952055452035e-10
1233,4.2214954066232595e-10,3.592404652614523e-10,1.9129159856537459e-10,7.03704345703125,1.9129159856537459e-10
1234,3.9052579353836816e-10,4.052704090875662e-10,1.544450786277786e-10,7.0446728515625,1.544450786277786e-10
1235,3.784924511299493e-10,4.0108370860340124e-10,1.2827520019640175e-10,7.05230224609375,1.2827520019640175e-10
1236,3.9592397183270557e-10,3.3896430296002794e-10,1.078730705288358e-10,7.059931640625,1.078730705288358e-10
1237,4.3838835666956696e-10,2.423879596233387e-10,8.904724719776243e-11,7.06756103515625,8.904724719776243e-11
1238,4.923305971536525e-10,1.5895374336975286e-10,6.912603538322189e-11,7.0751904296875,6.912603538322189e-11
1239,5.467230795430367e-10,1.3874430600516737e-10,4.891459402788329e-11,7.08281982421875,4.891459402788329e-11
1240,5.969843718522992e-10,2.1259221635143265e-10,3.355277661605736e-11,7.09044921875,3.355277661605736e-11
1241,6.373815631073914e-10,3.818059326515054e-10,2.9789899078200907e-11,7.09807861328125,2.9789899078200907e-11
1242,6.534854940422402e-10,6.213867463953745e-10,4.2314083153329583e-11,7.1057080078125,4.2314083153329583e-11
1243,6.270373411161721e-10,8.920288245133629e-10,7.288556913107932e-11,7.11333740234375,7.288556913107932e-11
1244,5.505795679471498e-10,1.1538587323087807e-09,1.206369133540533e-10,7.120966796875,1.206369133540533e-10
1245,4.368543622792442e-10,1.3748991953595821e-09,1.7966260752043016e-10,7.12859619140625,1.7966260752043016e-10
1246,3.131840167283511e-10,1.5309818625031789e-09,2.3612859768635666e-10,7.1362255859375,2.3612859768635666e-10
