,ku_hh,ku_vv,ku_hv,ku_vh,ku_range
465,1.257169149744005e-05,2.063147121372356e-05,6.496797127823681e-07,6.496797127823681e-07,1.17766845703125
466,1.439455515427439e-05,1.950076858827967e-05,8.318687811214777e-07,8.318687811214777e-07,1.1852978515625
467,1.5273957138195986e-05,1.7973119555020163e-05,1.0317724795195887e-06,1.0317724795195887e-06,1.19292724609375
468,1.5025199322994219e-05,1.648327065423127e-05,1.2676297557950122e-06,1.2676297557950122e-06,1.200556640625
469,1.3653777121611702e-05,1.4915036995493925e-05,1.5351101808262953e-06,1.5351101808262953e-06,1.20818603515625
470,1.1819781650393408e-05,1.3414495691360934e-05,1.7671285679186783e-06,1.7671285679186783e-06,1.2158154296875
471,1.0673977586275083e-05,1.2781578280158026e-05,1.8761619906657343e-06,1.8761619906657343e-06,1.22344482421875
472,1.1178820744165904e-05,1.384664956178898e-05,1.8496596740396518e-06,1.8496596740396518e-06,1.23107421875
473,1.3783528376094652e-05,1.6560268634465534e-05,1.7931046111326739e-06,1.7931046111326739e-06,1.23870361328125
474,1.8652455560182832e-05,1.9830507497238137e-05,1.8619337412144514e-06,1.8619337412144514e-06,1.2463330078125
475,2.569615164180536e-05,2.2253888122632638e-05,2.135852819180785e-06,2.135852819180785e-06,1.25396240234375
476,3.404958696375045e-05,2.3080982244457285e-05,2.545675525939223e-06,2.545675525939223e-06,1.261591796875
477,4.177797180061664e-05,2.2757023030038623e-05,2.9200180828116377e-06,2.9200180828116377e-06,1.26922119140625
478,4.657261757732075e-05,2.2661019805339574e-05,3.1176798058740937e-06,3.1176798058740937e-06,1.2768505859375
479,4.6901637596915624e-05,2.3920423291303028e-05,3.126435785357753e-06,3.126435785357753e-06,1.28447998046875
480,4.2481703123720314e-05,2.5948860537145373e-05,3.029958074577665e-06,3.029958074577665e-06,1.292109375
481,3.403832031899887e-05,2.6334364315132284e-05,2.8885402678835176e-06,2.8885402678835176e-06,1.29973876953125
482,2.331109648231748e-05,2.2987213594727566e-05,2.6899907106205262e-06,2.6899907106205262e-06,1.3073681640625
483,1.3265795026568875e-05,1.6662240605368295e-05,2.4312416642794447e-06,2.4312416642794447e-06,1.31499755859375
484,7.117645300077475e-06,1.0661322466127006e-05,2.1959313274349093e-06,2.1959313274349093e-06,1.322626953125
485,6.051374404932733e-06,7.627794724273984e-06,2.092279892480917e-06,2.092279892480917e-06,1.33025634765625
486,8.131316748699137e-06,7.22501842057423e-06,2.1265908356075056e-06,2.1265908356075056e-06,1.3378857421875
487,1.0168569740870067e-05,7.3139124632214224e-06,2.1856792648310544e-06,2.1856792648310544e-06,1.34551513671875
488,1.0442060579515941e-05,6.657762852905024e-06,2.1430660657568827e-06,2.1430660657568827e-06,1.35314453125
489,9.190357014943804e-06,6.0516227509942595e-06,1.959829069705236e-06,1.959829069705236e-06,1.36077392578125
490,7.339222145843837e-06,7.920342461089611e-06,1.731670655872048e-06,1.731670655872048e-06,1.3684033203125
491,5.92573598776238e-06,1.63930294139786e-05,1.7677352229633665e-06,1.7677352229633665e-06,1.37603271484375
492,6.295840232710314e-06,3.825803334376246e-05,2.7467945389305025e-06,2.7467945389305025e-06,1.383662109375
493,9.563070797861553e-06,8.219119466399136e-05,5.764102111378077e-06,5.764102111378077e-06,1.39129150390625
494,1.5749829850116732e-05,0.00015247664041628643,1.1831412042829932e-05,1.1831412042829932e-05,1.3989208984375
495,2.4143966139818704e-05,0.0002383971850970579,2.0629848790423325e-05,2.0629848790423325e-05,1.40655029296875
496,3.4423624272674054e-05,0.00031011821368747604,2.94178271392384e-05,2.94178271392384e-05,1.4141796875
497,4.65962871604209e-05,0.00033226417256886515,3.3859744261555565e-05,3.3859744261555565e-05,1.42180908203125
498,5.938102089117332e-05,0.0002891454675202946,3.1162420628575195e-05,3.1162420628575195e-05,1.4294384765625
499,6.93582680701227e-05,0.0001989728213011112,2.2892503015285387e-05,2.2892503015285387e-05,1.43706787109375
500,7.289896646455997e-05,0.00010226471763853758,1.4168250262003993e-05,1.4168250262003993e-05,1.444697265625
501,6.893035460262589e-05,3.5170268097088424e-05,9.47990705837426e-06,9.47990705837426e-06,1.45232666015625
502,5.9453506093591346e-05,1.1541417627326381e-05,9.243910903092166e-06,9.243910903092166e-06,1.4599560546875
503,4.890178830787629e-05,2.4506616643602888e-05,1.0472396837349459e-05,1.0472396837349459e-05,1.46758544921875
504,4.328575142395947e-05,5.9158484905073084e-05,1.0530563421397708e-05,1.0530563421397708e-05,1.47521484375
505,4.597420498850711e-05,0.00010759760097873868,1.0124730369276609e-05,1.0124730369276609e-05,1.48284423828125
506,5.344556236855379e-05,0.00018116141182607213,1.3245240190448693e-05,1.3245240190448693e-05,1.4904736328125
507,5.883199808432427e-05,0.0003015297991668386,2.48071006988833e-05,2.48071006988833e-05,1.49810302734375
508,5.6176812081231246e-05,0.00047731316957400484,4.683432174603435e-05,4.683432174603435e-05,1.505732421875
509,5.108888762744463e-05,0.0007559445486600754,7.360906815808204e-05,7.360906815808204e-05,1.51336181640625
510,0.00013920138418318194,0.0013924050676911198,9.141496554695179e-05,9.141496554695179e-05,1.5209912109375
511,0.0006941959857676499,0.0029462011074874385,9.2194437667937e-05,9.2194437667937e-05,1.52862060546875
512,0.002615834728793096,0.006234882707258104,9.570534701822483e-05,9.570534701822483e-05,1.53625
513,0.007633134362679272,0.012710259334635786,0.0001542577435509503,0.0001542577435509503,1.54387939453125
514,0.01859225471604867,0.025550216391968562,0.000330714302464635,0.000330714302464635,1.5515087890625
515,0.038869435776927135,0.04956034716739868,0.0006847998818755147,0.0006847998818755147,1.55913818359375
516,0.06946301422306055,0.08693279031846443,0.001288841593872258,0.001288841593872258,1.566767578125
517,0.10448538532871633,0.13037456256496707,0.0022083599216696508,0.0022083599216696508,1.57439697265625
518,0.13006256950456627,0.1617735338153696,0.0033783751519839713,0.0033783751519839713,1.5820263671875
519,0.1315869364874293,0.16265105068209665,0.00447497780983784,0.00447497780983784,1.58965576171875
520,0.10582944002291245,0.12967257720327502,0.005006757781809369,0.005006757781809369,1.59728515625
521,0.06595198996776254,0.07936469980253352,0.0046595524525171045,0.0046595524525171045,1.60491455078125
522,0.032072273259622704,0.035478121944786736,0.0035835265848537714,0.0035835265848537714,1.6125439453125
523,0.015561909922130562,0.011278560713691804,0.0022962150708274666,0.0022962150708274666,1.62017333984375
524,0.012822923729368968,0.003955528956956126,0.001283125739563966,0.001283125739563966,1.627802734375
525,0.013300098118029253,0.00344420007830287,0.0007017502136635209,0.0007017502136635209,1.63543212890625
526,0.010807579125723827,0.003100850394511904,0.00042788166047935157,0.00042788166047935157,1.6430615234375
527,0.006362839422843176,0.0020488056087308412,0.00028609604381400863,0.00028609604381400863,1.65069091796875
528,0.003112769092670456,0.001328285034509031,0.00018881626508832273,0.00018881626508832273,1.6583203125
529,0.0018798655167615182,0.0010505987323730368,0.0001190261717541947,0.0001190261717541947,1.66594970703125
530,0.0015152278527927508,0.0007611130822222544,7.273259604297818e-05,7.273259604297818e-05,1.6735791015625
531,0.0011127456808392553,0.00040401944607113563,4.250846173102481e-05,4.250846173102481e-05,1.68120849609375
532,0.000654544232649384,0.00018568179171272493,2.3905194268482756e-05,2.3905194268482756e-05,1.688837890625
533,0.0003294878590904608,0.00012314453500931617,1.4393778708901468e-05,1.4393778708901468e-05,1.69646728515625
534,0.0001381873605927113,9.086390873439187e-05,9.714543310637886e-06,9.714543310637886e-06,1.7040966796875
535,3.272769917190654e-05,4.5837020554754176e-05,6.380507720491038e-06,6.380507720491038e-06,1.71172607421875
536,6.7050769096745825e-06,2.312769340217602e-05,4.070289638047092e-06,4.070289638047092e-06,1.71935546875
537,2.825383755579134e-05,3.1824744547429026e-05,3.423709439954554e-06,3.423709439954554e-06,1.72698486328125
538,4.176560667484469e-05,4.8703902268168915e-05,3.805311466704316e-06,3.805311466704316e-06,1.7346142578125
539,3.121000435769731e-05,6.125365935413418e-05,3.98547894869297e-06,3.98547894869297e-06,1.74224365234375
540,1.8441307198495905e-05,7.322060065331079e-05,3.431294407379057e-06,3.431294407379057e-06,1.749873046875
541,1.748003437908948e-05,8.693257898275047e-05,2.4417420369423795e-06,2.4417420369423795e-06,1.75750244140625
542,2.2670728130083477e-05,9.52389444275194e-05,1.7138797802307453e-06,1.7138797802307453e-06,1.7651318359375
543,2.578828290004899e-05,8.564923214464755e-05,1.848999205489125e-06,1.848999205489125e-06,1.77276123046875
544,2.4861865870579217e-05,5.385344746136958e-05,2.8285076122154994e-06,2.8285076122154994e-06,1.780390625
545,2.253609145250604e-05,1.8467291143175393e-05,3.877284365311928e-06,3.877284365311928e-06,1.78802001953125
546,2.433302209532205e-05,1.591479590040121e-05,4.081996784279545e-06,4.081996784279545e-06,1.7956494140625
547,3.477875733918052e-05,6.783885973000553e-05,3.3082107834428582e-06,3.3082107834428582e-06,1.80327880859375
548,5.062255420229607e-05,0.00015060765898049138,2.4172100942617657e-06,2.4172100942617657e-06,1.810908203125
549,6.04975657507026e-05,0.00020816069087220473,2.3965920711624145e-06,2.3965920711624145e-06,1.81853759765625
550,5.6597734179298045e-05,0.00020533485142031513,3.3627839430701217e-06,3.3627839430701217e-06,1.8261669921875
551,4.7776899094577955e-05,0.00016346745058733387,4.6761394254935815e-06,4.6761394254935815e-06,1.83379638671875
552,5.7527654775920935e-05,0.0001330895631197992,5.906564233889639e-06,5.906564233889639e-06,1.84142578125
553,0.0001059586756221684,0.000136126479535553,7.218772261913497e-06,7.218772261913497e-06,1.84905517578125
554,0.00019262718551842545,0.00014854871347743152,8.746846537205935e-06,8.746846537205935e-06,1.8566845703125
555,0.0002941920499460072,0.000139404591093625,1.004902256617729e-05,1.004902256617729e-05,1.86431396484375
556,0.00037553938097134246,0.00011285938318444487,1.0430535841456769e-05,1.0430535841456769e-05,1.871943359375
557,0.0004058926551884527,0.00010553093585682922,9.584890653684466e-06,9.584890653684466e-06,1.87957275390625
558,0.0003730715361980662,0.00014814382624411622,7.769987148526185e-06,7.769987148526185e-06,1.8872021484375
559,0.0002903561880803719,0.00023285065649716451,5.557458084829871e-06,5.557458084829871e-06,1.89483154296875
560,0.00019190705316085986,0.00031521358536346127,3.587562851750291e-06,3.587562851750291e-06,1.9024609375
561,0.00011711771659471344,0.0003484388645601946,2.434709767485479e-06,2.434709767485479e-06,1.91009033203125
562,8.978470959381934e-05,0.0003194615447668933,2.439396137661114e-06,2.439396137661114e-06,1.9177197265625
563,0.00010361714022548756,0.0002529786703825344,3.4951568615517858e-06,3.4951568615517858e-06,1.92534912109375
564,0.00012697724091459154,0.00018244839254968648,4.967193313461398e-06,4.967193313461398e-06,1.932978515625
565,0.00012757444563740036,0.00012341911760839562,5.929573233098067e-06,5.929573233098067e-06,1.94060791015625
566,9.749469280455995e-05,7.559378011085385e-05,5.7019255666151375e-06,5.7019255666151375e-06,1.9482373046875
567,5.513659505345183e-05,3.888188253504606e-05,4.330941420136033e-06,4.330941420136033e-06,1.95586669921875
568,2.3811555082972475e-05,1.6539694255622204e-05,2.5619665864631592e-06,2.5619665864631592e-06,1.96349609375
569,1.1165639192037865e-05,7.032893943457013e-06,1.2698240163892044e-06,1.2698240163892044e-06,1.97112548828125
570,9.129609211964258e-06,3.569159102380433e-06,8.610797380260352e-07,8.610797380260352e-07,1.9787548828125
571,8.25890427529825e-06,2.4142708013639656e-06,1.1378831940578781e-06,1.1378831940578781e-06,1.98638427734375
572,6.848213952064373e-06,5.290221247798734e-06,1.5944049247142934e-06,1.5944049247142934e-06,1.994013671875
573,7.378797176866712e-06,1.2952877642207568e-05,1.795321492963377e-06,1.795321492963377e-06,2.00164306640625
574,9.671371375369214e-06,2.1429253310604427e-05,1.5988227568857322e-06,1.5988227568857322e-06,2.0092724609375
575,1.0355753293345338e-05,2.6051270159131216e-05,1.1664993193627892e-06,1.1664993193627892e-06,2.01690185546875
576,7.394351219243623e-06,2.6350260252615926e-05,7.826816802666664e-07,7.826816802666664e-07,2.02453125
577,3.175749336731661e-06,2.6121441479354043e-05,6.259569863203023e-07,6.259569863203023e-07,2.03216064453125
578,3.226840838723082e-06,3.090035118029435e-05,7.001284735081586e-07,7.001284735081586e-07,2.0397900390625
579,1.1940301493628622e-05,4.652801240023077e-05,9.547373805729784e-07,9.547373805729784e-07,2.04741943359375
580,2.8375146367752166e-05,7.830665667731123e-05,1.4155825231866298e-06,1.4155825231866298e-06,2.055048828125
581,4.556733020044384e-05,0.00012794101754416465,2.1926597445757544e-06,2.1926597445757544e-06,2.06267822265625
582,5.494907747432177e-05,0.00018809215003543682,3.392740081225559e-06,3.392740081225559e-06,2.0703076171875
583,5.2772435163688845e-05,0.00023969730571460067,4.9876353149205295e-06,4.9876353149205295e-06,2.07793701171875
584,4.259457331253683e-05,0.00025870379913161325,6.68087762387224e-06,6.68087762387224e-06,2.08556640625
585,3.147724207923523e-05,0.00023128825485578506,7.9097826390827e-06,7.9097826390827e-06,2.09319580078125
586,2.4076177442269528e-05,0.0001658630142163647,8.116642496157676e-06,8.116642496157676e-06,2.1008251953125
587,2.04177091061587e-05,8.981547940593004e-05,7.1606651459312915e-06,7.1606651459312915e-06,2.10845458984375
588,1.8277538643402625e-05,3.217582567209601e-05,5.497050858706737e-06,5.497050858706737e-06,2.116083984375
589,1.626099916346198e-05,6.418015377869372e-06,3.8910286997599365e-06,3.8910286997599365e-06,2.12371337890625
590,1.4523201005458783e-05,6.374490530884769e-06,2.877818076375e-06,2.877818076375e-06,2.1313427734375
591,1.4029559391019541e-05,1.55810346862144e-05,2.4470974546446388e-06,2.4470974546446388e-06,2.13897216796875
592,1.6230093175102456e-05,2.026362274035869e-05,2.2125082460312704e-06,2.2125082460312704e-06,2.1466015625
593,2.250255319612517e-05,1.644593916218113e-05,1.8451559636261002e-06,1.8451559636261002e-06,2.15423095703125
594,3.2074992048599354e-05,8.442862372851623e-06,1.327483383310056e-06,1.327483383310056e-06,2.1618603515625
595,4.0417148221491534e-05,2.336708312627052e-06,8.451961028495199e-07,8.451961028495199e-07,2.16948974609375
596,4.169647172496544e-05,5.173196690973198e-07,5.37391819280281e-07,5.37391819280281e-07,2.177119140625
597,3.4300507222146e-05,1.2643687838552687e-06,3.975772964458663e-07,3.975772964458663e-07,2.18474853515625
598,2.3166452313476687e-05,2.1379779877571424e-06,3.5681691621984266e-07,3.5681691621984266e-07,2.1923779296875
599,1.539619371936583e-05,2.5223250178200613e-06,3.790538650360028e-07,3.790538650360028e-07,2.20000732421875
600,1.3900148215712618e-05,2.935601596557296e-06,4.638833424030601e-07,4.638833424030601e-07,2.20763671875
601,1.610105741024584e-05,3.376044794674139e-06,5.972996842959581e-07,5.972996842959581e-07,2.21526611328125
602,1.791242097149996e-05,3.463425442756187e-06,7.213865655417927e-07,7.213865655417927e-07,2.2228955078125
603,1.736640590965717e-05,3.572126410011835e-06,7.543750167107942e-07,7.543750167107942e-07,2.23052490234375
604,1.4715531798739169e-05,4.7081749449152545e-06,6.580149022305471e-07,6.580149022305471e-07,2.238154296875
605,1.0974009155901825e-05,7.3704121155834e-06,4.937483821046567e-07,4.937483821046567e-07,2.24578369140625
606,7.219672246407564e-06,1.1198928168200527e-05,3.794116706668497e-07,3.794116706668497e-07,2.2534130859375
607,4.402659661324699e-06,1.5444205929513194e-05,3.631020821655746e-07,3.631020821655746e-07,2.26104248046875
608,2.981589345872547e-06,1.9014389548346188e-05,3.6960192663987587e-07,3.6960192663987587e-07,2.268671875
609,2.801811335588494e-06,2.0438779625601636e-05,3.076537366463483e-07,3.076537366463483e-07,2.27630126953125
610,3.4011635193287124e-06,1.902877259076832e-05,2.0275232589485278e-07,2.0275232589485278e-07,2.2839306640625
611,4.218125343991733e-06,1.6354131098065122e-05,1.7428637825589773e-07,1.7428637825589773e-07,2.29156005859375
612,4.643225747178724e-06,1.556275914548114e-05,2.923400594718448e-07,2.923400594718448e-07,2.299189453125
613,4.306317186081298e-06,1.8523338004647283e-05,5.05506507105203e-07,5.05506507105203e-07,2.30681884765625
614,3.3767760538378073e-06,2.3954687689397433e-05,7.11174057655043e-07,7.11174057655043e-07,2.3144482421875
615,2.398522414342197e-06,2.86522334716428e-05,8.515751409223774e-07,8.515751409223774e-07,2.32207763671875
616,2.0128661113616808e-06,3.0145460490762187e-05,9.240101973539469e-07,9.240101973539469e-07,2.32970703125
617,3.1988341966201837e-06,2.8038701359863133e-05,9.303893412937051e-07,9.303893412937051e-07,2.33733642578125
618,7.64759778368292e-06,2.3654300119669677e-05,8.531639272461397e-07,8.531639272461397e-07,2.3449658203125
619,1.7271551771181972e-05,1.9208495802146368e-05,6.932544941406278e-07,6.932544941406278e-07,2.35259521484375
620,3.270356558401911e-05,1.685388129254931e-05,5.313178593245489e-07,5.313178593245489e-07,2.360224609375
621,5.178889304747836e-05,1.731609796604781e-05,5.322509604673969e-07,5.322509604673969e-07,2.36785400390625
622,6.931817328985178e-05,1.9056190508147715e-05,8.372864592305577e-07,8.372864592305577e-07,2.3754833984375
623,7.874723977529418e-05,1.9355571504439303e-05,1.402893849024777e-06,1.402893849024777e-06,2.38311279296875
624,7.558376198814843e-05,1.6715534685434856e-05,1.9562653631511243e-06,1.9562653631511243e-06,2.3907421875
625,6.0522015614350905e-05,1.2106414700314127e-05,2.16906328835971e-06,2.16906328835971e-06,2.39837158203125
626,3.963771207827122e-05,7.800672236448566e-06,1.918572546777768e-06,1.918572546777768e-06,2.4060009765625
627,2.0803101153356396e-05,5.275779115027741e-06,1.3801284796280974e-06,1.3801284796280974e-06,2.41363037109375
628,8.920125837044778e-06,4.379903111961385e-06,8.609390511698983e-07,8.609390511698983e-07,2.421259765625
629,3.866191585879232e-06,4.12322489911252e-06,5.566144102717894e-07,5.566144102717894e-07,2.42888916015625
630,2.420129004531411e-06,3.7867815248806252e-06,4.630609228813269e-07,4.630609228813269e-07,2.4365185546875
631,1.7250851438245563e-06,3.2670886675374967e-06,4.740156607381074e-07,4.740156607381074e-07,2.44414794921875
632,1.0409693166455695e-06,2.7366466035340127e-06,5.092436237232136e-07,5.092436237232136e-07,2.45177734375
633,9.567389084783034e-07,2.2615920934607826e-06,5.462175200770485e-07,5.462175200770485e-07,2.45940673828125
634,1.7488485227334106e-06,1.755670054117462e-06,5.750226556813779e-07,5.750226556813779e-07,2.4670361328125
635,2.759613410773915e-06,1.1929385782569163e-06,5.6664354686515e-07,5.6664354686515e-07,2.47466552734375
636,3.075128796403717e-06,7.809845595913335e-07,4.933648695855361e-07,4.933648695855361e-07,2.482294921875
637,2.4385250587342794e-06,8.71184367648215e-07,3.658251862790069e-07,3.658251862790069e-07,2.48992431640625
638,1.3923118832778044e-06,1.6450130898958179e-06,2.3722354514583956e-07,2.3722354514583956e-07,2.4975537109375
639,6.590243230788531e-07,2.849148019250137e-06,1.658306683457876e-07,1.658306683457876e-07,2.50518310546875
640,5.366813993894862e-07,3.848117039044661e-06,1.7188520075641296e-07,1.7188520075641296e-07,2.5128125
641,8.906592395263587e-07,4.015617761922699e-06,2.3138453340047197e-07,2.3138453340047197e-07,2.52044189453125
642,1.5644911593016327e-06,3.200320314805275e-06,3.0989078935919246e-07,3.0989078935919246e-07,2.5280712890625
643,2.628526216629809e-06,1.9114652571815517e-06,3.9460855568691255e-07,3.9460855568691255e-07,2.53570068359375
644,4.18365691097033e-06,1.0527615742444137e-06,4.869731488637981e-07,4.869731488637981e-07,2.543330078125
645,5.977513125623461e-06,1.3565364238661799e-06,5.702670046450983e-07,5.702670046450983e-07,2.55095947265625
646,7.30968372616382e-06,2.891887464226378e-06,6.016668695831774e-07,6.016668695831774e-07,2.5585888671875
647,7.4476136446599806e-06,4.986317450157638e-06,5.480075535455233e-07,5.480075535455233e-07,2.56621826171875
648,6.255589264480568e-06,6.6367469857836994e-06,4.269465427610278e-07,4.269465427610278e-07,2.57384765625
649,4.412147160857668e-06,7.146474963533522e-06,3.0410279722358743e-07,3.0410279722358743e-07,2.58147705078125
650,2.8994024627112213e-06,6.529747242027533e-06,2.4504577718737864e-07,2.4504577718737864e-07,2.5891064453125
651,2.2123712621700706e-06,5.377698478329672e-06,2.6858313514101063e-07,2.6858313514101063e-07,2.59673583984375
652,2.0836314445070436e-06,4.331864556781212e-06,3.4207684584228304e-07,3.4207684584228304e-07,2.604365234375
653,1.9438842951432185e-06,3.6541300585113714e-06,4.149285452680875e-07,4.149285452680875e-07,2.61199462890625
654,1.528734470935403e-06,3.231475299961647e-06,4.549004198832881e-07,4.549004198832881e-07,2.6196240234375
655,1.0068261341531567e-06,2.8786815565274903e-06,4.5943622669174477e-07,4.5943622669174477e-07,2.62725341796875
656,6.758504217626567e-07,2.563723226408508e-06,4.424019281106119e-07,4.424019281106119e-07,2.6348828125
657,6.982696297295394e-07,2.3921871408554293e-06,4.154976360897452e-07,4.154976360897452e-07,2.64251220703125
658,1.099520820158569e-06,2.4756929202759273e-06,3.815224529162018e-07,3.815224529162018e-07,2.6501416015625
659,1.8539729166484626e-06,2.825605431564495e-06,3.415724045458004e-07,3.415724045458004e-07,2.65777099609375
660,2.864512167070331e-06,3.292647143390643e-06,3.0422963301265786e-07,3.0422963301265786e-07,2.665400390625
661,3.874613151467439e-06,3.5759250859744366e-06,2.834995507420764e-07,2.834995507420764e-07,2.67302978515625
662,4.47882061224407e-06,3.3729668497686583e-06,2.8539534700433497e-07,2.8539534700433497e-07,2.6806591796875
663,4.321428011110229e-06,2.6247944264906093e-06,2.975337340215696e-07,2.975337340215696e-07,2.68828857421875
664,3.3834419470351577e-06,1.6253391860385019e-06,2.9522250201185294e-07,2.9522250201185294e-07,2.69591796875
665,2.0953609549177377e-06,8.19967476964407e-07,2.6135154095901803e-07,2.6135154095901803e-07,2.70354736328125
666,1.084348199746348e-06,4.4388551311340454e-07,2.03184558181547e-07,2.03184558181547e-07,2.7111767578125
667,7.142220704596168e-07,3.7047864183914756e-07,1.5028678849776754e-07,1.5028678849776754e-07,2.71880615234375
668,8.461063780397564e-07,3.280408755269608e-07,1.3254538496290757e-07,1.3254538496290757e-07,2.726435546875
669,1.0492524239995416e-06,2.1419184987244592e-07,1.5501657323377623e-07,1.5501657323377623e-07,2.73406494140625
670,1.0148442317926279e-06,1.407296577324605e-07,1.9274364421158865e-07,1.9274364421158865e-07,2.7416943359375
671,7.527768370452205e-07,2.1574759280754886e-07,2.1239149275221907e-07,2.1239149275221907e-07,2.74932373046875
672,4.575907860921081e-07,3.9426296699915297e-07,1.9971795831583727e-07,1.9971795831583727e-07,2.756953125
673,2.790722235912554e-07,5.666374661879245e-07,1.6536602570464055e-07,1.6536602570464055e-07,2.76458251953125
674,2.3254119308241536e-07,7.000508027768762e-07,1.2796821383408396e-07,1.2796821383408396e-07,2.7722119140625
675,2.555379262298368e-07,8.319277698541402e-07,9.920057037972415e-08,9.920057037972415e-08,2.77984130859375
676,2.9121754328419757e-07,9.7874072258973e-07,8.638224821901675e-08,8.638224821901675e-08,2.787470703125
677,3.2784095802541415e-07,1.1160989081541196e-06,1.0118098438804217e-07,1.0118098438804217e-07,2.79510009765625
678,3.954767770710931e-07,1.2244250082220537e-06,1.569957002454573e-07,1.569957002454573e-07,2.8027294921875
679,5.322293846349503e-07,1.297730284364542e-06,2.554142865907932e-07,2.554142865907932e-07,2.81035888671875
680,7.35421563622364e-07,1.3085169393072798e-06,3.758766296824116e-07,3.758766296824116e-07,2.81798828125
681,9.383927899159939e-07,1.2092230268709535e-06,4.801360399334487e-07,4.801360399334487e-07,2.82561767578125
682,1.0484080939732775e-06,9.96956207433573e-07,5.327714526248885e-07,5.327714526248885e-07,2.8332470703125
683,1.0212255058109916e-06,7.732557733459679e-07,5.256196455992968e-07,5.256196455992968e-07,2.84087646484375
684,9.008612848203105e-07,7.145824103595112e-07,4.839678978992278e-07,4.839678978992278e-07,2.848505859375
685,7.834631378018329e-07,9.396196145462576e-07,4.4385317449592526e-07,4.4385317449592526e-07,2.85613525390625
686,7.401639110745974e-07,1.3764901107832749e-06,4.2166923684735606e-07,4.2166923684735606e-07,2.8637646484375
687,7.769101103910885e-07,1.8245422880473304e-06,4.100507568466156e-07,4.100507568466156e-07,2.87139404296875
688,8.835000292883385e-07,2.3096911003668296e-06,4.029289647342798e-07,4.029289647342798e-07,2.8790234375
689,1.1401982050820346e-06,3.4544433361879553e-06,4.162784887349805e-07,4.162784887349805e-07,2.88665283203125
690,1.7557445888781798e-06,6.261671576738659e-06,4.788710567008417e-07,4.788710567008417e-07,2.8942822265625
691,2.917767605881616e-06,1.1109847791922585e-05,6.030070784897419e-07,6.030070784897419e-07,2.90191162109375
692,4.544971711321471e-06,1.68625759296438e-05,7.592064138241835e-07,7.592064138241835e-07,2.909541015625
693,6.2943916924533085e-06,2.144163244492769e-05,8.723190714908183e-07,8.723190714908183e-07,2.91717041015625
694,8.069740398590159e-06,2.3723940804992152e-05,8.595785192877684e-07,8.595785192877684e-07,2.9247998046875
695,1.0612587979286168e-05,2.4470902111140526e-05,7.186427317011303e-07,7.186427317011303e-07,2.93242919921875
696,1.521985100913487e-05,2.450400451632914e-05,6.03597134029265e-07,6.03597134029265e-07,2.94005859375
697,2.2314029066304217e-05,2.2303193803472897e-05,7.71962688416441e-07,7.71962688416441e-07,2.94768798828125
698,3.0308990641302414e-05,1.5848695475071174e-05,1.3959869858070773e-06,1.3959869858070773e-06,2.9553173828125
699,3.6773027728300445e-05,9.263890616319723e-06,2.4685834292863656e-06,2.4685834292863656e-06,2.96294677734375
700,4.151670542209694e-05,1.634244752379174e-05,4.055061302774766e-06,4.055061302774766e-06,2.970576171875
701,4.795981053582605e-05,5.186969354476658e-05,6.6973148942754215e-06,6.6973148942754215e-06,2.97820556640625
702,5.972664099463173e-05,0.00011421666784894774,1.1279877055518438e-05,1.1279877055518438e-05,2.9858349609375
703,7.501608124812809e-05,0.00017718196333776882,1.7973623592061054e-05,1.7973623592061054e-05,2.99346435546875
704,8.568959515052478e-05,0.0002050591911075572,2.507524561023625e-05,2.507524561023625e-05,3.00109375
705,8.41543838258305e-05,0.0001809643924604076,2.930103900051702e-05,2.930103900051702e-05,3.00872314453125
706,7.170280245680653e-05,0.00012093699087318742,2.7972166437730764e-05,2.7972166437730764e-05,3.0163525390625
707,5.871671321402559e-05,5.9142595195487166e-05,2.1331791566076828e-05,2.1331791566076828e-05,3.02398193359375
708,5.576098797123672e-05,2.0071500392824576e-05,1.2612912586416853e-05,1.2612912586416853e-05,3.031611328125
709,6.508902035528724e-05,5.426870999713237e-06,5.606825545942935e-06,5.606825545942935e-06,3.03924072265625
710,8.094776315379329e-05,3.5027365613585888e-06,2.0736326773403376e-06,2.0736326773403376e-06,3.0468701171875
711,9.624541600480341e-05,4.505216571352814e-06,1.2984705651316253e-06,1.2984705651316253e-06,3.05449951171875
712,0.00010722388541362436,5.449282878186603e-06,1.6148179078802805e-06,1.6148179078802805e-06,3.06212890625
713,0.0001127701474101363,6.1827113547600516e-06,1.9281919863854707e-06,1.9281919863854707e-06,3.06975830078125
714,0.00011165359100292089,6.7454687266554e-06,2.0022485072326405e-06,2.0022485072326405e-06,3.0773876953125
715,0.00010133565164015468,8.262914946560406e-06,1.9644983942637863e-06,1.9644983942637863e-06,3.08501708984375
716,7.955641886733964e-05,1.1984434086970791e-05,1.9389843516614545e-06,1.9389843516614545e-06,3.092646484375
717,4.884012584081332e-05,1.575527864270266e-05,1.99533758976573e-06,1.99533758976573e-06,3.10027587890625
718,2.1978054024984504e-05,1.4856012844551133e-05,2.174114815143926e-06,2.174114815143926e-06,3.1079052734375
719,2.3535948087198807e-05,1.0879600571886326e-05,2.576226959382376e-06,2.576226959382376e-06,3.11553466796875
720,8.363056601822998e-05,2.0002194067275704e-05,3.6279336098465784e-06,3.6279336098465784e-06,3.1231640625
