,ku_hh,ku_vv,ku_hv,ku_vh,ku_range
535,3.534645290241847e-05,3.2833044677468826e-05,1.2887706755882664e-06,1.2887706755882664e-06,1.71172607421875
536,3.146833074499755e-05,2.3886326320471588e-05,5.116335379780427e-07,5.116335379780427e-07,1.71935546875
537,2.47285872312754e-05,1.3123349327624647e-05,9.799254069736643e-07,9.799254069736643e-07,1.72698486328125
538,1.3955805574602814e-05,6.294716649705748e-06,1.5768505256913268e-06,1.5768505256913268e-06,1.7346142578125
539,5.4629424632932075e-06,5.795916771852908e-06,1.43264844926601e-06,1.43264844926601e-06,1.74224365234375
540,1.6359807518475664e-06,6.921841542679202e-06,7.233841331339742e-07,7.233841331339742e-07,1.749873046875
541,5.913235387052864e-07,5.813750631339773e-06,1.5331415844071207e-07,1.5331415844071207e-07,1.75750244140625
542,3.538145609535627e-07,3.3148752295995973e-06,9.486449824719901e-08,9.486449824719901e-08,1.7651318359375
543,2.022131546281576e-07,1.678192492630162e-06,3.889229966168283e-07,3.889229966168283e-07,1.77276123046875
544,6.030302044564104e-08,1.4285256196216727e-06,7.204183755548111e-07,7.204183755548111e-07,1.780390625
545,1.8585871198083406e-08,1.5220525611526772e-06,9.461431030594778e-07,9.461431030594778e-07,1.78802001953125
546,4.474143747950789e-08,9.86239516325987e-07,1.0894377391085954e-06,1.0894377391085954e-06,1.7956494140625
547,5.6129926633651964e-08,2.2135882634129617e-07,1.1799253280337522e-06,1.1799253280337522e-06,1.80327880859375
548,3.542843390930507e-07,7.423669974519207e-07,1.1896732109395925e-06,1.1896732109395925e-06,1.810908203125
549,1.4685195056899322e-06,3.281690876476017e-06,1.0970615160983784e-06,1.0970615160983784e-06,1.81853759765625
550,3.274483958633338e-06,6.485461002595921e-06,9.416648350687946e-07,9.416648350687946e-07,1.8261669921875
551,4.71812884275212e-06,8.120844950682013e-06,7.91287534834592e-07,7.91287534834592e-07,1.83379638671875
552,4.780814870185471e-06,7.323517301775338e-06,6.818817129312697e-07,6.818817129312697e-07,1.84142578125
553,3.529420661440284e-06,5.1244910263815046e-06,6.071094127783074e-07,6.071094127783074e-07,1.84905517578125
554,2.0204457930098944e-06,3.058257951977071e-06,5.519995493605499e-07,5.519995493605499e-07,1.8566845703125
555,1.3236012917051994e-06,1.854057406958693e-06,5.245411057368746e-07,5.245411057368746e-07,1.86431396484375
556,1.7686032720590637e-06,1.3923359102222672e-06,5.552192492049299e-07,5.552192492049299e-07,1.871943359375
557,2.940878245825297e-06,1.3703454881379722e-06,6.580397086439798e-07,6.580397086439798e-07,1.87957275390625
558,4.112992461400506e-06,1.7520015478566405e-06,7.844932914907965e-07,7.844932914907965e-07,1.8872021484375
559,4.662631193337638e-06,2.7098761539487513e-06,8.326030123797555e-07,8.326030123797555e-07,1.89483154296875
560,4.329428671217307e-06,4.276045809244006e-06,7.25889915741048e-07,7.25889915741048e-07,1.9024609375
561,3.302298585305896e-06,6.059955351014456e-06,4.863918351087351e-07,4.863918351087351e-07,1.91009033203125
562,2.097029934601307e-06,7.320044204594217e-06,2.2188487202270648e-07,2.2188487202270648e-07,1.9177197265625
563,1.2547099588265178e-06,7.413959414610911e-06,4.428808836757918e-08,4.428808836757918e-08,1.92534912109375
564,1.0275115991797317e-06,6.28422605926499e-06,2.4299187117279415e-09,2.4299187117279415e-09,1.932978515625
565,1.2404851109335514e-06,4.498240900172019e-06,7.522865267968081e-08,7.522865267968081e-08,1.94060791015625
566,1.4351682496263618e-06,2.761238848136409e-06,2.03093731258706e-07,2.03093731258706e-07,1.9482373046875
567,1.2452039701716764e-06,1.4355748495816207e-06,3.1989086581274426e-07,3.1989086581274426e-07,1.95586669921875
568,7.23118185305499e-07,5.761734790201541e-07,3.750056295582481e-07,3.750056295582481e-07,1.96349609375
569,2.713553865512549e-07,2.313714069028518e-07,3.50306019864268e-07,3.50306019864268e-07,1.97112548828125
570,1.971454122850272e-07,4.0933176597144374e-07,2.664971050791707e-07,2.664971050791707e-07,1.9787548828125
571,3.8456245248537836e-07,8.007157368675833e-07,1.6844320180773762e-07,1.6844320180773762e-07,1.98638427734375
572,4.808003756555333e-07,9.06130331809674e-07,9.68050417699527e-08,9.68050417699527e-08,1.994013671875
573,3.475089500102271e-07,5.757954329234275e-07,6.867825797243306e-08,6.867825797243306e-08,2.00164306640625
574,1.9211588377032114e-07,1.7646534422732982e-07,7.794140855848451e-08,7.794140855848451e-08,2.0092724609375
575,2.4721599856344685e-07,8.697351332059108e-08,1.0510079623595554e-07,1.0510079623595554e-07,2.01690185546875
576,4.6304405610494277e-07,2.3833265154791647e-07,1.2635098240829138e-07,1.2635098240829138e-07,2.02453125
577,5.982700035148297e-07,3.025194792703244e-07,1.2345686108801053e-07,1.2345686108801053e-07,2.03216064453125
578,5.284110252404895e-07,1.6104653931273983e-07,9.410351267943793e-08,9.410351267943793e-08,2.0397900390625
579,3.6254728399694393e-07,1.3988487531558543e-08,5.28909429949513e-08,5.28909429949513e-08,2.04741943359375
580,2.8663832367085696e-07,1.3110320777290273e-07,1.9175421113026845e-08,1.9175421113026845e-08,2.055048828125
581,3.7856639247071963e-07,6.471633565669418e-07,3.6851917432557792e-09,3.6851917432557792e-09,2.06267822265625
582,5.756137379204316e-07,1.5377322132059673e-06,6.819313350078739e-09,6.819313350078739e-09,2.0703076171875
583,7.519336043020603e-07,2.6361668022282694e-06,2.6676834997716457e-08,2.6676834997716457e-08,2.07793701171875
584,8.035790286306251e-07,3.636550510282781e-06,6.535489005384885e-08,6.535489005384885e-08,2.08556640625
585,7.033885146213674e-07,4.162591731508196e-06,1.2713487409198648e-07,1.2713487409198648e-07,2.09319580078125
586,5.131166642109504e-07,3.941559213523937e-06,2.111015659928066e-07,2.111015659928066e-07,2.1008251953125
587,3.369517156027922e-07,3.0049580343423437e-06,3.03997141299993e-07,3.03997141299993e-07,2.10845458984375
588,2.4331977165848765e-07,1.7563811152858391e-06,3.7880274150102054e-07,3.7880274150102054e-07,2.116083984375
589,2.2475014483657486e-07,7.795542532889789e-07,4.0363237880234483e-07,4.0363237880234483e-07,2.12371337890625
590,2.2941805574038836e-07,4.659412380301915e-07,3.6022000085699186e-07,3.6022000085699186e-07,2.1313427734375
591,2.2030569330619043e-07,7.591381097860264e-07,2.6043289587542277e-07,2.6043289587542277e-07,2.13897216796875
592,1.9923339441555002e-07,1.2471678346295984e-06,1.4427682841578587e-07,1.4427682841578587e-07,2.1466015625
593,1.8764458818209967e-07,1.5037481642040211e-06,5.5931413943082323e-08,5.5931413943082323e-08,2.15423095703125
594,2.022911187798664e-07,1.3649137650326924e-06,1.6297585451442278e-08,1.6297585451442278e-08,2.1618603515625
595,2.485980316677198e-07,9.511842126342512e-07,1.5567961096467687e-08,1.5567961096467687e-08,2.16948974609375
596,3.184810930636973e-07,5.047502245032032e-07,2.908746119995263e-08,2.908746119995263e-08,2.177119140625
597,3.8251238021595307e-07,2.1473548752974845e-07,3.7956932599207596e-08,3.7956932599207596e-08,2.18474853515625
598,3.955370673926405e-07,1.3159090987855937e-07,3.690176977778967e-08,3.690176977778967e-08,2.1923779296875
599,3.3091727820747964e-07,1.8069076908269736e-07,2.9339253239227813e-08,2.9339253239227813e-08,2.20000732421875
600,2.152794352278558e-07,2.442540796511332e-07,1.997219547839187e-08,1.997219547839187e-08,2.20763671875
601,1.1834525495589189e-07,2.5364185175172165e-07,1.1503569207421931e-08,1.1503569207421931e-08,2.21526611328125
602,9.928400038058835e-08,2.2337116821166408e-07,5.124802031067953e-09,5.124802031067953e-09,2.2228955078125
603,1.6388913578817578e-07,2.0796472324481166e-07,1.886619718006293e-09,1.886619718006293e-09,2.23052490234375
604,2.713818584852939e-07,2.401192554016395e-07,2.581985362544892e-09,2.581985362544892e-09,2.238154296875
605,3.699273817653304e-07,3.16109447162873e-07,6.106907030415462e-09,6.106907030415462e-09,2.24578369140625
606,4.2088834163128124e-07,4.212071307860402e-07,9.183869823697209e-09,9.183869823697209e-09,2.2534130859375
607,4.061208414399628e-07,5.406455324181356e-07,9.286473375764065e-09,9.286473375764065e-09,2.26104248046875
608,3.334993290921489e-07,6.430969895657883e-07,7.586110299638495e-09,7.586110299638495e-09,2.268671875
609,2.3722862705214336e-07,6.787712929078492e-07,7.778122047216688e-09,7.778122047216688e-09,2.27630126953125
610,1.5921411876655176e-07,6.146787292354061e-07,1.2315980806209499e-08,1.2315980806209499e-08,2.2839306640625
611,1.2109252634700424e-07,4.698217461897963e-07,2.0734375995783695e-08,2.0734375995783695e-08,2.29156005859375
612,1.1379108241731363e-07,3.0618329265704106e-07,3.050161888525022e-08,3.050161888525022e-08,2.299189453125
613,1.1288741391032874e-07,1.8439750106192282e-07,3.76596188494374e-08,3.76596188494374e-08,2.30681884765625
614,1.0090045852780811e-07,1.2919785854813287e-07,3.775775778188721e-08,3.775775778188721e-08,2.3144482421875
615,7.630766091152113e-08,1.292328823392143e-07,2.9222399791182142e-08,2.9222399791182142e-08,2.32207763671875
616,4.76271514992567e-08,1.5807465234068438e-07,1.640675706534841e-08,1.640675706534841e-08,2.32970703125
617,2.390312214940304e-08,1.9301788387074782e-07,7.249735710293915e-09,7.249735710293915e-09,2.33733642578125
618,1.1111221033513289e-08,2.21283730708731e-07,6.828352486121459e-09,6.828352486121459e-09,2.3449658203125
619,1.5946461209188892e-08,2.362998882788492e-07,1.373066737527194e-08,1.373066737527194e-08,2.35259521484375
620,5.33764678471291e-08,2.332758841656094e-07,2.2397639386356073e-08,2.2397639386356073e-08,2.360224609375
621,1.5184151985745735e-07,2.1207545765416123e-07,2.7732860412073822e-08,2.7732860412073822e-08,2.36785400390625
622,3.4613023524560795e-07,1.828910400495089e-07,2.7617548297699564e-08,2.7617548297699564e-08,2.3754833984375
623,6.495735289950756e-07,1.6055918479595533e-07,2.2773835573017517e-08,2.2773835573017517e-08,2.38311279296875
624,1.016814968123283e-06,1.4773808156616934e-07,1.5583605398744888e-08,1.5583605398744888e-08,2.3907421875
625,1.3347119687462236e-06,1.297712230326709e-07,9.103106959586854e-09,9.103106959586854e-09,2.39837158203125
626,1.4725364758857993e-06,9.39899476383248e-08,6.351518104923808e-09,6.351518104923808e-09,2.4060009765625
627,1.3685747714903865e-06,4.975378586766438e-08,9.045997259714919e-09,9.045997259714919e-09,2.41363037109375
628,1.0797184078447317e-06,1.985949539661791e-08,1.5896238034354444e-08,1.5896238034354444e-08,2.421259765625
629,7.417012867401994e-07,1.3931352710636455e-08,2.27611656909648e-08,2.27611656909648e-08,2.42888916015625
630,4.718327929525268e-07,1.9916098480666325e-08,2.6003233568088212e-08,2.6003233568088212e-08,2.4365185546875
631,3.0278436143569845e-07,2.1875128363730622e-08,2.584626187207754e-08,2.584626187207754e-08,2.44414794921875
632,1.9927021184273937e-07,1.6550001571908063e-08,2.54756253931305e-08,2.54756253931305e-08,2.45177734375
633,1.2215568095056375e-07,9.928211751955458e-09,2.698867197980249e-08,2.698867197980249e-08,2.45940673828125
634,6.6244597955413e-08,5.9591714985044135e-09,2.938408995773641e-08,2.938408995773641e-08,2.4670361328125
635,4.378414908449482e-08,3.941744011283605e-09,3.0493611392886876e-08,3.0493611392886876e-08,2.47466552734375
636,5.0985430739718195e-08,2.5162540065642414e-09,2.9598399868482025e-08,2.9598399868482025e-08,2.482294921875
637,6.339808559906311e-08,1.4353859446386606e-09,2.76611247493878e-08,2.76611247493878e-08,2.48992431640625
638,6.035440792213529e-08,1.2268662866216202e-09,2.5720584524923697e-08,2.5720584524923697e-08,2.4975537109375
639,4.341717457066348e-08,4.205239419622283e-09,2.3590335979160636e-08,2.3590335979160636e-08,2.50518310546875
640,2.7967643075287982e-08,1.4560978364125941e-08,2.0079584524569898e-08,2.0079584524569898e-08,2.5128125
641,2.3156217318591007e-08,3.4431452798333196e-08,1.4528522200850324e-08,1.4528522200850324e-08,2.52044189453125
642,2.5405685962150546e-08,5.937523580493493e-08,8.104935903743598e-09,8.104935903743598e-09,2.5280712890625
643,2.8517878222763592e-08,7.935877829520875e-08,3.1267557139737614e-09,3.1267557139737614e-09,2.53570068359375
644,3.3740698720079385e-08,8.553136446765959e-08,8.777102280083836e-10,8.777102280083836e-10,2.543330078125
645,4.8591850673141624e-08,7.644457520815407e-08,5.574335920669282e-10,5.574335920669282e-10,2.55095947265625
646,7.88315353272189e-08,5.8123782937639573e-08,6.309752226174946e-10,6.309752226174946e-10,2.5585888671875
647,1.2177512037435325e-07,3.902943215089396e-08,6.186365179573005e-10,6.186365179573005e-10,2.56621826171875
648,1.6411775498658212e-07,2.5152968058949102e-08,1.0951916209730858e-09,1.0951916209730858e-09,2.57384765625
649,1.8652534824245336e-07,1.8209981073396642e-08,2.441193128241265e-09,2.441193128241265e-09,2.58147705078125
650,1.7636261931968018e-07,1.6141616007453642e-08,4.297330695513031e-09,4.297330695513031e-09,2.5891064453125
651,1.4031021559394745e-07,1.5098615619858878e-08,6.142270132118308e-09,6.142270132118308e-09,2.59673583984375
652,1.0205493173662163e-07,1.2785423675591329e-08,7.868527280926478e-09,7.868527280926478e-09,2.604365234375
653,8.326665082509693e-08,1.0704188582256126e-08,9.670739260287703e-09,9.670739260287703e-09,2.61199462890625
654,8.641178907253668e-08,1.1997227309377445e-08,1.162908154682398e-08,1.162908154682398e-08,2.6196240234375
655,9.69960702153334e-08,1.6727490444808512e-08,1.351185527219653e-08,1.351185527219653e-08,2.62725341796875
656,1.0011751804445631e-07,2.0842209703047748e-08,1.4873118378612747e-08,1.4873118378612747e-08,2.6348828125
657,9.203661300445921e-08,2.0560266235030165e-08,1.5271729443918763e-08,1.5271729443918763e-08,2.64251220703125
658,7.798533012911905e-08,1.6347750430348385e-08,1.4441839913356305e-08,1.4441839913356305e-08,2.6501416015625
659,6.422740257489201e-08,1.1647913650722935e-08,1.2357133154549223e-08,1.2357133154549223e-08,2.65777099609375
660,5.4170223974398925e-08,9.14841195094527e-09,9.279874246631656e-09,9.279874246631656e-09,2.665400390625
661,4.922568356293683e-08,9.54946969790415e-09,5.832770638818212e-09,5.832770638818212e-09,2.67302978515625
662,5.03126710358882e-08,1.2570005615571013e-08,2.8768475861351114e-09,2.8768475861351114e-09,2.6806591796875
663,5.793435637343337e-08,1.7061225034106075e-08,1.0463313962687145e-09,1.0463313962687145e-09,2.68828857421875
664,7.101319415882547e-08,2.0423555250010667e-08,3.3218137827048076e-10,3.3218137827048076e-10,2.69591796875
665,8.548724261217028e-08,1.988885782316994e-08,2.9058984355709613e-10,2.9058984355709613e-10,2.70354736328125
666,9.478378014445659e-08,1.5305081380866627e-08,7.122614191216186e-10,7.122614191216186e-10,2.7111767578125
667,9.350979237392082e-08,1.0007348844247254e-08,1.8611179659676801e-09,1.8611179659676801e-09,2.71880615234375
668,8.16568182243105e-08,8.143901917641106e-09,3.904885355848098e-09,3.904885355848098e-09,2.726435546875
669,6.458119865933664e-08,1.0919875277300287e-08,6.332650958741582e-09,6.332650958741582e-09,2.73406494140625
670,4.833157835940093e-08,1.553352839162678e-08,8.233781207437941e-09,8.233781207437941e-09,2.7416943359375
671,3.5395603625750246e-08,1.7879918581175962e-08,9.11742820838364e-09,9.11742820838364e-09,2.74932373046875
672,2.49595201273259e-08,1.6259804376813087e-08,9.259365177053918e-09,9.259365177053918e-09,2.756953125
673,1.5961020998966997e-08,1.233666742431401e-08,9.313607095887649e-09,9.313607095887649e-09,2.76458251953125
674,8.69547297162707e-09,8.747808092308375e-09,9.823939092091999e-09,9.823939092091999e-09,2.7722119140625
675,3.890918471775868e-09,6.506110929217628e-09,1.1048433284695944e-08,1.1048433284695944e-08,2.77984130859375
676,1.4779848781907628e-09,4.9651116208924714e-09,1.2884936357588177e-08,1.2884936357588177e-08,2.787470703125
677,6.51490976262635e-10,3.4757305751333425e-09,1.4792495394207325e-08,1.4792495394207325e-08,2.79510009765625
678,5.754855110785347e-10,2.160640370726486e-09,1.5997127628268492e-08,1.5997127628268492e-08,2.8027294921875
679,7.306357073586391e-10,1.2765555363021569e-09,1.6004956933443714e-08,1.6004956933443714e-08,2.81035888671875
680,9.859495832104409e-10,7.152427003329361e-10,1.492715075926332e-08,1.492715075926332e-08,2.81798828125
681,1.7251509769188773e-09,4.5029357205501767e-10,1.329260969540498e-08,1.329260969540498e-08,2.82561767578125
682,3.7021013162772203e-09,9.992484912252008e-10,1.1631028392706771e-08,1.1631028392706771e-08,2.8332470703125
683,7.288674242471305e-09,2.969716435855005e-09,1.024434177184737e-08,1.024434177184737e-08,2.84087646484375
684,1.164761337375387e-08,6.1400728061314225e-09,9.238398615996208e-09,9.238398615996208e-09,2.848505859375
685,1.4824747009126645e-08,9.205639360356185e-09,8.671707192027543e-09,8.671707192027543e-09,2.85613525390625
686,1.506669683007848e-08,1.0552157624550806e-08,8.678573792497435e-09,8.678573792497435e-09,2.8637646484375
687,1.2443947273793549e-08,9.273640417788579e-09,9.407824931928172e-09,9.407824931928172e-09,2.87139404296875
688,9.254777795825813e-09,5.592826583781005e-09,1.0740181428323239e-08,1.0740181428323239e-08,2.8790234375
689,8.58847509504855e-09,1.1990364125244632e-09,1.2089666609477082e-08,1.2089666609477082e-08,2.88665283203125
690,1.2425077339655027e-08,9.728725519326903e-10,1.2657574234211187e-08,1.2657574234211187e-08,2.8942822265625
691,2.1441846647545926e-08,1.5320164204073094e-08,1.2014878808649217e-08,1.2014878808649217e-08,2.90191162109375
692,3.663097205755156e-08,5.7805377311354037e-08,1.0461078831939935e-08,1.0461078831939935e-08,2.909541015625
693,6.037929076525976e-08,1.3337136080534955e-07,8.849854063895243e-09,8.849854063895243e-09,2.91717041015625
694,9.565909294595921e-08,2.238253088900736e-07,8.10015731957484e-09,8.10015731957484e-09,2.9247998046875
695,1.448093807899451e-07,2.895244007565161e-07,8.731046214190744e-09,8.731046214190744e-09,2.93242919921875
696,2.088447453167408e-07,2.980688167890821e-07,1.055981379359749e-08,1.055981379359749e-08,2.94005859375
697,2.8562120804261394e-07,2.596396636343736e-07,1.268966264319498e-08,1.268966264319498e-08,2.94768798828125
698,3.6731856465398637e-07,2.281219222207726e-07,1.3974055622756661e-08,1.3974055622756661e-08,2.9553173828125
699,4.4232012080806347e-07,2.5338165242402874e-07,1.3796627010152138e-08,1.3796627010152138e-08,2.96294677734375
700,5.024249549433147e-07,3.262350658108824e-07,1.249913049515704e-08,1.249913049515704e-08,2.970576171875
701,5.457079062840414e-07,3.780009209802516e-07,1.098440755329333e-08,1.098440755329333e-08,2.97820556640625
702,5.681153644592924e-07,3.446650192797649e-07,9.924563520867768e-09,9.924563520867768e-09,2.9858349609375
703,5.559789004289537e-07,2.3228095142844633e-07,9.42180257645038e-09,9.42180257645038e-09,2.99346435546875
704,4.969281380914847e-07,1.1280495437383854e-07,9.254506520959978e-09,9.254506520959978e-09,3.00109375
705,4.0113861985618855e-07,5.410287220591265e-08,9.08160283487279e-09,9.08160283487279e-09,3.00872314453125
706,3.036794070443983e-07,6.029372132219319e-08,8.361358577789734e-09,8.361358577789734e-09,3.0163525390625
707,2.4061541892999807e-07,8.307267318733313e-08,6.538693797952533e-09,6.538693797952533e-09,3.02398193359375
708,2.2918350585889236e-07,8.125832035785664e-08,3.7592054956839834e-09,3.7592054956839834e-09,3.031611328125
709,2.7700057426626197e-07,5.7092063382415003e-08,1.3070558777763709e-09,1.3070558777763709e-09,3.03924072265625
710,4.015513115392129e-07,3.794513956811228e-08,9.215903200880933e-10,9.215903200880933e-10,3.0468701171875
711,6.245081665378065e-07,3.9812115956021067e-08,3.4388475719765014e-09,3.4388475719765014e-09,3.05449951171875
712,9.401769155742642e-07,5.6750828823624836e-08,8.069390635806893e-09,8.069390635806893e-09,3.06212890625
713,1.2927554665118787e-06,7.400422736665963e-08,1.2915694711318316e-08,1.2915694711318316e-08,3.06975830078125
714,1.5886575931148483e-06,7.86374123108133e-08,1.610413981582941e-08,1.610413981582941e-08,3.0773876953125
715,1.7367209410425457e-06,6.475699038034977e-08,1.6643068483066212e-08,1.6643068483066212e-08,3.08501708984375
716,1.689585949247713e-06,4.525483388252922e-08,1.471365025319167e-08,1.471365025319167e-08,3.092646484375
717,1.4626521733918366e-06,5.8022266117232557e-08,1.1481933641440315e-08,1.1481933641440315e-08,3.10027587890625
718,1.1224854169291785e-06,1.4116971085075803e-07,8.435006929140042e-09,8.435006929140042e-09,3.1079052734375
719,7.552216850523547e-07,2.8854787414366377e-07,6.400033356490642e-09,6.400033356490642e-09,3.11553466796875
720,4.3494410026968597e-07,4.3560223822166394e-07,4.993273703187433e-09,4.993273703187433e-09,3.1231640625
721,2.0465095208855667e-07,5.019486755334414e-07,3.2786765806986117e-09,3.2786765806986117e-09,3.13079345703125
722,7.120648289610548e-08,4.5416752276815455e-07,1.2060471458984414e-09,1.2060471458984414e-09,3.1384228515625
723,1.3647482285759098e-08,3.2916767639058565e-07,1.66466211923285e-10,1.66466211923285e-10,3.14605224609375
724,1.4860562226016682e-09,2.003739860382349e-07,1.6746222772402632e-09,1.6746222772402632e-09,3.153681640625
725,9.614188792893423e-09,1.2402163709927203e-07,5.43186475325701e-09,5.43186475325701e-09,3.16131103515625
726,2.017107427635956e-08,1.1422687137142383e-07,9.05448165673848e-09,9.05448165673848e-09,3.1689404296875
727,2.480763344095641e-08,1.5847944477605447e-07,9.994629838902163e-09,9.994629838902163e-09,3.17656982421875
728,4.137050900321157e-08,2.4182687396312683e-07,7.699886326505515e-09,7.699886326505515e-09,3.18419921875
729,1.1919578428241073e-07,3.4612341764934386e-07,3.90925663772423e-09,3.90925663772423e-09,3.19182861328125
730,2.9413416700797013e-07,4.3319413110762505e-07,1.164647922219141e-09,1.164647922219141e-09,3.1994580078125
731,5.216403931401997e-07,4.5161655994350235e-07,1.2890265872518268e-09,1.2890265872518268e-09,3.20708740234375
732,6.792942339973082e-07,3.7736777179647796e-07,4.94406248097135e-09,4.94406248097135e-09,3.214716796875
733,6.672366957115484e-07,2.4408530114412277e-07,1.1736066047423698e-08,1.1736066047423698e-08,3.22234619140625
734,5.028940813250676e-07,1.1960129137924853e-07,2.000820044541865e-08,2.000820044541865e-08,3.2299755859375
735,2.9697592530964813e-07,4.890074441073176e-08,2.668077492450538e-08,2.668077492450538e-08,3.23760498046875
736,1.4417285336418142e-07,2.5421374038721678e-08,2.828733701067659e-08,2.828733701067659e-08,3.245234375
737,6.133413554991426e-08,1.6508182673105147e-08,2.3257570975126875e-08,2.3257570975126875e-08,3.25286376953125
738,2.19524368356008e-08,5.254692935774788e-09,1.369077229703273e-08,1.369077229703273e-08,3.2604931640625
739,7.486372829007204e-09,6.249279957512435e-10,4.72444241639258e-09,4.72444241639258e-09,3.26812255859375
740,8.734542954208707e-09,1.3804491086992635e-08,1.6059267990747586e-09,1.6059267990747586e-09,3.275751953125
741,1.0151686008956824e-08,3.7012929423646516e-08,6.628398332950885e-09,6.628398332950885e-09,3.28338134765625
742,3.779953995685733e-09,5.017024150488056e-08,1.810797666796559e-08,1.810797666796559e-08,3.2910107421875
743,7.39556935815003e-09,4.3297752407794684e-08,3.175553532307482e-08,3.175553532307482e-08,3.29864013671875
744,4.509961426308636e-08,2.5470705035560166e-08,4.302370161454069e-08,4.302370161454069e-08,3.30626953125
745,1.1254175327695874e-07,1.1405024486133442e-08,4.876436474643346e-08,4.876436474643346e-08,3.31389892578125
746,1.7658622939735928e-07,5.924154339610013e-09,4.769289135329433e-08,4.769289135329433e-08,3.3215283203125
747,2.0776930182257312e-07,5.963276227880861e-09,4.033014724686866e-08,4.033014724686866e-08,3.32915771484375
748,2.0323622881863631e-07,1.1486278006978323e-08,2.9004531312293087e-08,2.9004531312293087e-08,3.336787109375
749,1.8252683228900918e-07,2.420859173727597e-08,1.74761061759066e-08,1.74761061759066e-08,3.34441650390625
750,1.7244943690782392e-07,3.705968061980228e-08,9.496461536912985e-09,9.496461536912985e-09,3.3520458984375
751,1.926648830739032e-07,3.811888796859844e-08,6.8614692664520575e-09,6.8614692664520575e-09,3.35967529296875
752,2.41886223863485e-07,3.0751784752039096e-08,8.609792372581154e-09,8.609792372581154e-09,3.3673046875
753,2.939547010184097e-07,3.844584796437941e-08,1.2154035264139954e-08,1.2154035264139954e-08,3.37493408203125
754,3.1533672753885325e-07,7.724411006448888e-08,1.518091211696416e-08,1.518091211696416e-08,3.3825634765625
755,2.923943847494188e-07,1.2767507895684254e-07,1.6626048755507545e-08,1.6626048755507545e-08,3.39019287109375
756,2.414030292370266e-07,1.4771480365110655e-07,1.6429883296421117e-08,1.6429883296421117e-08,3.397822265625
757,1.9249858305864833e-07,1.1733973488659605e-07,1.5035678881036363e-08,1.5035678881036363e-08,3.40545166015625
758,1.6535122049948642e-07,6.219740063810317e-08,1.32191655770568e-08,1.32191655770568e-08,3.4130810546875
759,1.5752718073959285e-07,2.809025821804081e-08,1.1863185824149018e-08,1.1863185824149018e-08,3.42071044921875
760,1.5124456963425337e-07,3.6298341694596416e-08,1.131504890714861e-08,1.131504890714861e-08,3.42833984375
761,1.30485652150604e-07,6.80325030411932e-08,1.086001355971017e-08,1.086001355971017e-08,3.43596923828125
762,9.434764138963009e-08,8.859864369538991e-08,9.198374466381604e-09,9.198374466381604e-09,3.4435986328125
763,5.546538939429137e-08,8.016445855852586e-08,5.879063195188962e-09,5.879063195188962e-09,3.45122802734375
764,2.645774900763593e-08,5.149707683152438e-08,2.2874421577673285e-09,2.2874421577673285e-09,3.458857421875
765,1.0320297288292424e-08,2.3057094586605292e-08,7.470847881559359e-10,7.470847881559359e-10,3.46648681640625
766,4.064417791777872e-09,7.766662677813917e-09,2.21985651193235e-09,2.21985651193235e-09,3.4741162109375
767,6.137356239008554e-09,4.479498082759168e-09,5.057139861975096e-09,5.057139861975096e-09,3.48174560546875
768,1.52591919857162e-08,5.1913727424106035e-09,6.4781388065185296e-09,6.4781388065185296e-09,3.489375
769,2.5110401969770533e-08,5.537238460727736e-09,5.27801737160416e-09,5.27801737160416e-09,3.49700439453125
770,2.730447689802213e-08,7.807426633386309e-09,2.6924084715797175e-09,2.6924084715797175e-09,3.5046337890625
771,2.0773033477640738e-08,1.500378224176767e-08,6.949218785932895e-10,6.949218785932895e-10,3.51226318359375
772,1.361902097197254e-08,2.474773524741666e-08,1.2344904480279483e-10,1.2344904480279483e-10,3.519892578125
773,1.4374002377678339e-08,3.120700430085498e-08,6.354477397257996e-10,6.354477397257996e-10,3.52752197265625
774,2.5202945330457923e-08,3.164503791737745e-08,1.633504051008123e-09,1.633504051008123e-09,3.5351513671875
775,4.4427594765756035e-08,2.8011483680953196e-08,2.516309092537063e-09,2.516309092537063e-09,3.54278076171875
776,7.00360147724962e-08,2.2488387020416575e-08,2.5606041760052144e-09,2.5606041760052144e-09,3.55041015625
777,9.66399181224399e-08,1.5209582674772202e-08,1.541665059857977e-09,1.541665059857977e-09,3.55803955078125
778,1.1298175942939008e-07,7.467714916099328e-09,4.166263965722909e-10,4.166263965722909e-10,3.5656689453125
779,1.0901017892956219e-07,3.557763416825858e-09,5.292584000337859e-10,5.292584000337859e-10,3.57329833984375
780,8.6241371792406e-08,6.357101368926941e-09,1.928751323877334e-09,1.928751323877334e-09,3.580927734375
781,5.761506307735678e-08,1.2437917838542463e-08,3.1667736943061744e-09,3.1667736943061744e-09,3.58855712890625
782,3.6224071850331816e-08,1.4519992143604812e-08,3.1023892750678866e-09,3.1023892750678866e-09,3.5961865234375
783,2.663247928101364e-08,9.417018029503087e-09,2.3686571775454183e-09,2.3686571775454183e-09,3.60381591796875
784,2.759756126998764e-08,2.448610254966704e-09,2.6209231983443197e-09,2.6209231983443197e-09,3.6114453125
785,3.94195566044983e-08,3.310568695678205e-09,4.706269431289011e-09,4.706269431289011e-09,3.61907470703125
786,6.471354139244288e-08,1.722213563925638e-08,8.007684206192188e-09,8.007684206192188e-09,3.6267041015625
